,2017ppp_poor_215,2017ppp_poor_365,2017ppp_poor_685,2021ppp_poor_300,2021ppp_poor_420,2021ppp_poor_830,year,level,area,dem,SourceSheet,sector,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling,inc_selfemp,inc_casual,inc_salaried
7536,NA,NA,NA,0,0,0.264559593,2023,State,All,Owns Land,state,NA,99,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7537,NA,NA,NA,0,0.020160626,0.306827704,2023,State,All,Owns Land,state,NA,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7538,NA,NA,NA,0.021963673,0.108492092,0.486455164,2023,State,All,Owns Land,state,NA,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7539,NA,NA,NA,0.001847117,0.015874497,0.20516119,2023,State,All,Owns Land,state,NA,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7540,NA,NA,NA,0.002479603,0.028904876,0.303068208,2023,State,All,Owns Land,state,NA,99,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7541,NA,NA,NA,0.001645931,0.02649721,0.463220929,2023,State,All,Owns Land,state,NA,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7542,NA,NA,NA,0.003759722,0.061385117,0.831551025,2023,State,All,Owns Land,state,NA,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7543,NA,NA,NA,0.000531624,0.013193647,0.449346044,2023,State,All,Owns Land,state,NA,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7544,NA,NA,NA,0.000280597,0.02593897,0.676860509,2023,State,All,Owns Land,state,NA,99,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7545,NA,NA,NA,0,0.021113138,0.770750115,2023,State,All,Owns Land,state,NA,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7546,NA,NA,NA,0,0.067498005,0.522223467,2023,State,All,Owns Land,state,NA,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7547,NA,NA,NA,0,0.051202506,0.651895813,2023,State,All,Owns Land,state,NA,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7548,NA,NA,NA,0.000531962,0.101582537,0.697705802,2023,State,All,Owns Land,state,NA,99,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7549,NA,NA,NA,0.004452218,0.020151064,0.611954112,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7550,NA,NA,NA,0.023246037,0.248937073,0.946592733,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7551,NA,NA,NA,0,0.062944753,0.701262972,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7552,NA,NA,NA,0.003614701,0.076342417,0.685895498,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7553,NA,NA,NA,0,0,0.270245409,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7554,NA,NA,NA,0,0.035035693,0.651862945,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7555,NA,NA,NA,0,0.001826596,0.378078568,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7556,NA,NA,NA,0,0.012623724,0.448306709,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7557,NA,NA,NA,0,0.012638933,0.432039481,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7558,NA,NA,NA,0.003771313,0.042285158,0.79715464,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7559,NA,NA,NA,0,0.01017416,0.608895321,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7560,NA,NA,NA,0,0.008268189,0.473747573,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7561,NA,NA,NA,0,0,0,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7562,NA,NA,NA,0,0,0.311500494,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7563,NA,NA,NA,0,0,0.105761862,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7564,NA,NA,NA,0,0,0.146617325,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7565,NA,NA,NA,0.010338544,0.099157896,0.644168312,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7566,NA,NA,NA,0.013589416,0.136286494,0.910288251,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7567,NA,NA,NA,0.002343684,0.03641152,0.670817953,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7568,NA,NA,NA,0.006697799,0.066582572,0.754323566,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7569,NA,NA,NA,0,0.035994545,0.574724812,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7570,NA,NA,NA,0.004133947,0.065396157,0.7042341,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7571,NA,NA,NA,0,0.02282793,0.672210475,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7572,NA,NA,NA,0.00091212,0.014211285,0.571779121,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7573,NA,NA,NA,0,0,0.480100791,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7574,NA,NA,NA,0,0,0.583703416,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7575,NA,NA,NA,0,0.0284192,0.501205366,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7576,NA,NA,NA,0,0.013173909,0.466107683,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7577,NA,NA,NA,0.02264059,0.124448468,0.635866271,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7578,NA,NA,NA,0.047144135,0.216484141,0.876525398,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7579,NA,NA,NA,0.011028236,0.080886389,0.674811511,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7580,NA,NA,NA,0.025241097,0.14633651,0.759718247,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7581,NA,NA,NA,0.019121444,0.126851478,0.805256064,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7582,NA,NA,NA,0.021695185,0.243848007,0.943902264,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7583,NA,NA,NA,0.008703604,0.122762975,0.845596766,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7584,NA,NA,NA,0.00970753,0.137116888,0.88441463,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7585,NA,NA,NA,0.017776256,0.100417313,0.831434606,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7586,NA,NA,NA,0.037295536,0.210291827,0.931970219,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7587,NA,NA,NA,0.027195584,0.181641063,0.877916898,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7588,NA,NA,NA,0.021495171,0.147603224,0.876040388,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7589,NA,NA,NA,0,0.033578721,0.159282702,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7590,NA,NA,NA,0,0.037495209,0.419774156,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7591,NA,NA,NA,0.001626671,0.018705795,0.271996851,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7592,NA,NA,NA,0.004909377,0.043827749,0.369199546,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7593,NA,NA,NA,0,0,0.325441491,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7594,NA,NA,NA,0.023667609,0.101779734,0.755215239,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7595,NA,NA,NA,0.005988529,0.031350213,0.516788766,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7596,NA,NA,NA,0.021541456,0.114302711,0.719772945,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7597,NA,NA,NA,0,0.013057182,0.74047892,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7598,NA,NA,NA,0.054700718,0.226047374,0.909771548,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7599,NA,NA,NA,0.006172852,0.070475795,0.71785928,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7600,NA,NA,NA,0.027113378,0.139027125,0.850188411,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7601,NA,NA,NA,0,0.111479237,0.78113625,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7602,NA,NA,NA,0.015840524,0.20150124,0.945644623,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7603,NA,NA,NA,0.008322469,0.11474021,0.886428694,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7604,NA,NA,NA,0.049769131,0.250044097,0.943586645,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7605,NA,NA,NA,0.020194838,0.059008564,1,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7606,NA,NA,NA,0.019784994,0.16989003,0.824289522,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7607,NA,NA,NA,0,0.012441567,0.566227631,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7608,NA,NA,NA,0.005762207,0.072184274,0.700667818,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7609,NA,NA,NA,0,0.004290103,0.366153462,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7610,NA,NA,NA,0.001855082,0.01835486,0.660096687,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7611,NA,NA,NA,0,0.006833758,0.387454195,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7612,NA,NA,NA,0,0.013897486,0.608047204,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7613,NA,NA,NA,0,0.141901566,0.607087209,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7614,NA,NA,NA,0.045932339,0.217582453,0.934020615,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7615,NA,NA,NA,0.02558658,0.091492333,0.74882304,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7616,NA,NA,NA,0.047533109,0.209068087,0.898143419,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7617,NA,NA,NA,0.015569376,0.11053179,0.781586679,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7618,NA,NA,NA,0.038259646,0.238845208,0.969067223,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7619,NA,NA,NA,0.026920503,0.184697761,0.841437766,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7620,NA,NA,NA,0.031715711,0.22132544,0.91603016,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7621,NA,NA,NA,0.033120782,0.107586896,0.764440489,2023,State,urban/rural,Owns Land,sector_state,Rural,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7622,NA,NA,NA,0.020790647,0.16534945,0.920517795,2023,State,urban/rural,Owns Land,sector_state,Rural,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7623,NA,NA,NA,0.010473579,0.082482267,0.752740267,2023,State,urban/rural,Owns Land,sector_state,Rural,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7624,NA,NA,NA,0.01076535,0.106256987,0.861909571,2023,State,urban/rural,Owns Land,sector_state,Rural,99,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7625,NA,NA,NA,0.09676598,0.30789187,0.896235947,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7626,NA,NA,NA,0.095501304,0.387854502,0.964955724,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7627,NA,NA,NA,0.065864188,0.282607492,0.907170731,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7628,NA,NA,NA,0.124757461,0.405926305,0.944637828,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7629,NA,NA,NA,0.334750743,0.463474555,0.913264505,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7630,NA,NA,NA,0.048779941,0.3218203,0.954883568,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7631,NA,NA,NA,0.007321562,0.110995648,0.724349549,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7632,NA,NA,NA,0.031598957,0.248105679,0.90213417,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7633,NA,NA,NA,0.215161041,0.342416523,0.896761465,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7634,NA,NA,NA,0.057039112,0.309085397,0.95737423,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7635,NA,NA,NA,0.003480171,0.1596052,0.837059,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7636,NA,NA,NA,0.082543361,0.320380467,0.941906165,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7637,NA,NA,NA,0.03653262,0.135328748,0.765987816,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7638,NA,NA,NA,0.027445635,0.226944543,0.912690452,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7639,NA,NA,NA,0.003724008,0.081883938,0.758534548,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7640,NA,NA,NA,0.014260398,0.163112745,0.883087773,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7641,NA,NA,NA,0.015504341,0.084018588,0.706773307,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7642,NA,NA,NA,0.029595446,0.261790202,0.939850337,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7643,NA,NA,NA,0.005626158,0.108443743,0.794247691,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7644,NA,NA,NA,0.018401104,0.165677483,0.841890111,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7645,NA,NA,NA,0,0.055940918,0.879470811,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7646,NA,NA,NA,0.121871988,0.662475922,0.994254771,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0
7647,NA,NA,NA,0.004654372,0.196323867,0.802904143,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
7648,NA,NA,NA,0.00646017,0.174068542,0.925200006,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Dadra and Nagar Haveli and Daman and Diu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
7649,NA,NA,NA,0.078433688,0.203531847,0.742503104,2023,State,urban/rural,Owns Land,sector_state,Rural,99,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
