,m_poor_1_33,g01_edu_1,g01_atten_1,g01_cm_1,g01_nutri_1,g01_elec_1,g01_toilet_1,g01_water_1,g01_house_1,g01_fuel_1,g01_asset_1,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
131,0,0.024686338,0.012511278,0.004845973,0.116329916,0.007748608,0.240481243,0.107069485,0.262117088,0.365724415,0.080816351,5,State,urban/rural,All Households,statesector,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
132,1,0.488981307,0.210978344,0.039220456,0.543083131,0.038827181,0.78790164,0.386378378,0.84581852,0.85351181,0.398950219,5,State,urban/rural,All Households,statesector,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
133,0,0.027337335,0.010579176,0.002974411,0.103619769,0.000476813,0.137060404,0.015552966,0.088516928,0.034758978,0.016600313,5,State,urban/rural,All Households,statesector,1,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
134,1,0.64188385,0.298357576,0.090150349,0.616589785,0,0.558234751,0.198149502,0.573292434,0.329995096,0.194901094,5,State,urban/rural,All Households,statesector,1,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
135,0,0.070404239,0.014401672,0.006234432,0.218136802,0.036135491,0.380998462,0.152435258,0.581479669,0.71493417,0.106171809,5,State,urban/rural,All Households,statesector,0,Jharkhand,NA,NA,NA,NA,NA,NA
136,1,0.535200596,0.181373224,0.061702881,0.635067642,0.147086769,0.721356869,0.315703988,0.89963603,0.950148821,0.409694374,5,State,urban/rural,All Households,statesector,0,Jharkhand,NA,NA,NA,NA,NA,NA
137,0,0.048681412,0.012210681,0.006058929,0.180387348,0.003832217,0.208523467,0.071190298,0.133896902,0.237134531,0.056597926,5,State,urban/rural,All Households,statesector,1,Jharkhand,NA,NA,NA,NA,NA,NA
138,1,0.56543988,0.202678069,0.066379398,0.641798139,0.086807057,0.694032431,0.253811538,0.602795899,0.797370255,0.425994933,5,State,urban/rural,All Households,statesector,1,Jharkhand,NA,NA,NA,NA,NA,NA
139,0,0.093504392,0.007275766,0.004741086,0.215604037,0.006559615,0.253571391,0.076680675,0.39991942,0.236849472,0.083099738,5,State,urban/rural,All Households,statesector,0,Karnataka,NA,NA,NA,NA,NA,NA
140,1,0.591884077,0.10211914,0.057736319,0.574524283,0.06867294,0.768696725,0.148000747,0.774011254,0.738547504,0.494784296,5,State,urban/rural,All Households,statesector,0,Karnataka,NA,NA,NA,NA,NA,NA
141,0,0.05360071,0.007855633,0.003485233,0.16487059,0.005352075,0.144165844,0.038343787,0.226165429,0.033170611,0.045589436,5,State,urban/rural,All Households,statesector,1,Karnataka,NA,NA,NA,NA,NA,NA
142,1,0.615429103,0.151845858,0.137650326,0.612462163,0.149854377,0.718342185,0.105471522,0.580756128,0.478524655,0.444694132,5,State,urban/rural,All Households,statesector,1,Karnataka,NA,NA,NA,NA,NA,NA
143,0,0.055644121,0.001284181,0.001325171,0.125466272,0.00501391,0.01518971,0.064161822,0.153890595,0.32540527,0.041972995,5,State,urban/rural,All Households,statesector,0,Kerala,NA,NA,NA,NA,NA,NA
144,1,0.668539882,0.028735681,0.012841502,0.414769262,0.211092636,0.235826612,0.40956977,0.646694303,0.855845928,0.771207035,5,State,urban/rural,All Households,statesector,0,Kerala,NA,NA,NA,NA,NA,NA
145,0,0.041789163,0.001222091,0.001245509,0.109277993,0.000964734,0.010504752,0.036240429,0.168930143,0.210887805,0.030923612,5,State,urban/rural,All Households,statesector,1,Kerala,NA,NA,NA,NA,NA,NA
146,1,0.600872993,0.052690085,0.077724196,0.399126977,0.090715639,0.252066404,0.233065799,0.633313656,0.869585693,0.709077001,5,State,urban/rural,All Households,statesector,1,Kerala,NA,NA,NA,NA,NA,NA
147,0,0.020361077,0.010273403,0.005188747,0.104970865,0.003873437,0.62544781,0.146507531,0.596896768,0.264780551,0.033287432,5,State,urban/rural,All Households,statesector,0,Ladakh,NA,NA,NA,NA,NA,NA
148,1,0.42813924,0.227594122,0.051784541,0.574838281,0.016474722,0.90330869,0.408447981,0.879036725,0.536196649,0.138707012,5,State,urban/rural,All Households,statesector,0,Ladakh,NA,NA,NA,NA,NA,NA
149,0,0.037940916,0.018961187,0.009625751,0.114564836,0.005932945,0.266858608,0.045666125,0.348292351,0.016527565,0.013083516,5,State,urban/rural,All Households,statesector,1,Ladakh,NA,NA,NA,NA,NA,NA
150,1,0.720818758,0,0.141367748,0.720766485,0,0.734722018,0.417047054,0.72885406,0.176307231,0.139590636,5,State,urban/rural,All Households,statesector,1,Ladakh,NA,NA,NA,NA,NA,NA
151,0,0.033599846,0,0.008244955,0.238327175,0,0,0.143112451,0.188369006,0.626040399,0.06318137,5,State,urban/rural,All Households,statesector,0,Lakshadweep,NA,NA,NA,NA,NA,NA
152,1,0,0,0,1,0,0,0.63349551,1,1,0.63349551,5,State,urban/rural,All Households,statesector,0,Lakshadweep,NA,NA,NA,NA,NA,NA
153,0,0.042761911,0.002865343,0,0.156139508,0.004282943,0.002642793,0.049266934,0.08500576,0.240439191,0.009746157,5,State,urban/rural,All Households,statesector,1,Lakshadweep,NA,NA,NA,NA,NA,NA
154,1,0.501203656,0.73894155,0,0.759854853,0,0,0,0.249398187,0.501203656,0,5,State,urban/rural,All Households,statesector,1,Lakshadweep,NA,NA,NA,NA,NA,NA
155,0,0.066684611,0.013474748,0.005958459,0.19535616,0.010721725,0.319414794,0.200427264,0.571501851,0.673491597,0.136054993,5,State,urban/rural,All Households,statesector,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA
156,1,0.535419941,0.156215027,0.055982858,0.533500075,0.052728731,0.69449693,0.431319803,0.899890184,0.937100947,0.503630698,5,State,urban/rural,All Households,statesector,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA
157,0,0.050063346,0.015510626,0.006546721,0.189565733,0.003522007,0.169406712,0.048301995,0.181883052,0.116173305,0.054861154,5,State,urban/rural,All Households,statesector,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA
158,1,0.526527584,0.237363502,0.11667148,0.594567239,0.056538932,0.682507753,0.258417994,0.69986999,0.693871439,0.40776825,5,State,urban/rural,All Households,statesector,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA
159,0,0.076743953,0.006037779,0.003764171,0.241908878,0.019426832,0.257861227,0.122662954,0.304898411,0.24540624,0.118369825,5,State,urban/rural,All Households,statesector,0,Maharashtra,NA,NA,NA,NA,NA,NA
160,1,0.556065738,0.085956864,0.044041652,0.545985878,0.162056044,0.700924277,0.34259513,0.800042987,0.776189983,0.615885675,5,State,urban/rural,All Households,statesector,0,Maharashtra,NA,NA,NA,NA,NA,NA
161,0,0.038153742,0.01027656,0.00313019,0.190837041,0.005557131,0.240177467,0.011389879,0.065814801,0.018892523,0.054801393,5,State,urban/rural,All Households,statesector,1,Maharashtra,NA,NA,NA,NA,NA,NA
162,1,0.573726118,0.190462232,0.13143459,0.659026325,0.139043838,0.755843222,0.07786154,0.395225823,0.366416872,0.46119234,5,State,urban/rural,All Households,statesector,1,Maharashtra,NA,NA,NA,NA,NA,NA
163,0,0.030816993,0.00943161,0.007793478,0.099752337,0.019179828,0.329535782,0.292503774,0.826983631,0.322901547,0.122470886,5,State,urban/rural,All Households,statesector,0,Manipur,NA,NA,NA,NA,NA,NA
164,1,0.514663398,0.084728993,0.074079864,0.506398082,0.094912745,0.495592386,0.668378294,0.963114858,0.815585434,0.555260956,5,State,urban/rural,All Households,statesector,0,Manipur,NA,NA,NA,NA,NA,NA
165,0,0.018668789,0.008586817,0.006263822,0.0997798,0.006837696,0.410134941,0.123703249,0.599347055,0.110235855,0.073987842,5,State,urban/rural,All Households,statesector,1,Manipur,NA,NA,NA,NA,NA,NA
166,1,0.313574672,0.117438823,0.086098276,0.64563477,0.07100147,0.764857769,0.387329459,0.953841746,0.652161539,0.542385936,5,State,urban/rural,All Households,statesector,1,Manipur,NA,NA,NA,NA,NA,NA
167,0,0.049329564,0.012093636,0.007160102,0.175558701,0.037827533,0.125207692,0.224563673,0.520422459,0.677006364,0.254856318,5,State,urban/rural,All Households,statesector,0,Meghalaya,NA,NA,NA,NA,NA,NA
168,1,0.59036994,0.191427514,0.086269513,0.655916274,0.23364082,0.309170187,0.378715903,0.79622978,0.957248211,0.799828589,5,State,urban/rural,All Households,statesector,0,Meghalaya,NA,NA,NA,NA,NA,NA
169,0,0.019039508,0.007851352,0.002982827,0.148295149,0.011543424,0.175335243,0.06901221,0.222772434,0.148773894,0.120330393,5,State,urban/rural,All Households,statesector,1,Meghalaya,NA,NA,NA,NA,NA,NA
170,1,0.367757738,0.150998041,0.096839212,0.861884594,0.261235952,0.42756626,0.189979449,0.584958255,0.889654398,0.7636953,5,State,urban/rural,All Households,statesector,1,Meghalaya,NA,NA,NA,NA,NA,NA
171,0,0.092191942,0.00864878,0.006227101,0.117656969,0.01466659,0.040505808,0.050666742,0.400605351,0.265591115,0.165525034,5,State,urban/rural,All Households,statesector,0,Mizoram,NA,NA,NA,NA,NA,NA
172,1,0.724737406,0.181163877,0.04705327,0.421766013,0.217425168,0.286368549,0.310850382,0.869075537,0.851550817,0.859488666,5,State,urban/rural,All Households,statesector,0,Mizoram,NA,NA,NA,NA,NA,NA
173,0,0.037378747,0.006578276,0.004458717,0.088460088,0.004853448,0.031464946,0.021566963,0.205955803,0.017550956,0.049105406,5,State,urban/rural,All Households,statesector,1,Mizoram,NA,NA,NA,NA,NA,NA
174,1,0.513215363,0.254498333,0.288503379,0.682496607,0.030172108,0.154949501,0.098697223,0.589985371,0.294054389,0.404485226,5,State,urban/rural,All Households,statesector,1,Mizoram,NA,NA,NA,NA,NA,NA
175,0,0.055957753,0.011890564,0.00693973,0.091897599,0.010643346,0.074561253,0.102174804,0.692445695,0.679373324,0.285248369,5,State,urban/rural,All Households,statesector,0,Nagaland,NA,NA,NA,NA,NA,NA
176,1,0.631210744,0.110604502,0.04408377,0.393224239,0.04997177,0.197086215,0.190926448,0.977603197,0.981027246,0.842600465,5,State,urban/rural,All Households,statesector,0,Nagaland,NA,NA,NA,NA,NA,NA
177,0,0.035927441,0.01624212,0.001735774,0.126872808,0.003643443,0.163401738,0.055326086,0.388703614,0.147898182,0.101788037,5,State,urban/rural,All Households,statesector,1,Nagaland,NA,NA,NA,NA,NA,NA
178,1,0.586786091,0.140515327,0.048851684,0.496506006,0.008073852,0.504516184,0.272715688,0.906098485,0.678356171,0.552935183,5,State,urban/rural,All Households,statesector,1,Nagaland,NA,NA,NA,NA,NA,NA
179,0,0.078516439,0.0088689,0.005456392,0.170374975,0.016063221,0.333711326,0.119368277,0.347601473,0.664397001,0.082573459,5,State,urban/rural,All Households,statesector,0,Odisha,NA,NA,NA,NA,NA,NA
180,1,0.596060038,0.100419402,0.042735923,0.588428617,0.12278346,0.736611366,0.253941298,0.801044226,0.964285672,0.481142104,5,State,urban/rural,All Households,statesector,0,Odisha,NA,NA,NA,NA,NA,NA
181,0,0.049530074,0.009245114,0.004804706,0.13070409,0.006205858,0.253590167,0.037308477,0.120542571,0.172184229,0.039794769,5,State,urban/rural,All Households,statesector,1,Odisha,NA,NA,NA,NA,NA,NA
182,1,0.615034997,0.105795026,0.063881494,0.578511536,0.114508465,0.836320877,0.222030982,0.764212608,0.835769296,0.451313704,5,State,urban/rural,All Households,statesector,1,Odisha,NA,NA,NA,NA,NA,NA
183,0,0.079776861,0,0.003252695,0.129684418,0.001931344,0.234749243,0.010433573,0.193478569,0.09483172,0.033468377,5,State,urban/rural,All Households,statesector,0,Puducherry,NA,NA,NA,NA,NA,NA
184,1,0.890628099,0,0,0.125975519,0.152897552,0.935572028,0.11761719,0.898317099,0.821305573,0.796839774,5,State,urban/rural,All Households,statesector,0,Puducherry,NA,NA,NA,NA,NA,NA
185,0,0.054031618,0.012147059,0.001033182,0.102216706,0.000457981,0.099898912,0.022789825,0.061034065,0.025420923,0.024523243,5,State,urban/rural,All Households,statesector,1,Puducherry,NA,NA,NA,NA,NA,NA
186,1,0.623486578,0.294272959,0.049351268,0.446832448,0.016557939,0.819024682,0.131460473,0.630179465,0.385433286,0.486652136,5,State,urban/rural,All Households,statesector,1,Puducherry,NA,NA,NA,NA,NA,NA
187,0,0.068011478,0.012665971,0.007740664,0.15647243,0.003538259,0.131442696,0.018205538,0.26133287,0.310257286,0.015598184,5,State,urban/rural,All Households,statesector,0,Punjab,NA,NA,NA,NA,NA,NA
188,1,0.676570117,0.14166674,0.120658129,0.57638675,0.040480275,0.599029422,0.10056679,0.770037651,0.691048026,0.251418114,5,State,urban/rural,All Households,statesector,0,Punjab,NA,NA,NA,NA,NA,NA
189,0,0.0591194,0.013175254,0.004345024,0.133852974,0.002684265,0.121477604,0.009297143,0.100001596,0.048367802,0.016996659,5,State,urban/rural,All Households,statesector,1,Punjab,NA,NA,NA,NA,NA,NA
190,1,0.768986821,0.31614998,0.11038544,0.619757295,0.014524602,0.602330446,0.056779381,0.417443335,0.401407897,0.22351113,5,State,urban/rural,All Households,statesector,1,Punjab,NA,NA,NA,NA,NA,NA
191,0,0.064645492,0.010883403,0.006086848,0.221935853,0.010288398,0.257756144,0.092819527,0.4475438,0.684241712,0.090700999,5,State,urban/rural,All Households,statesector,0,Rajasthan,NA,NA,NA,NA,NA,NA
192,1,0.533836544,0.131176651,0.070189513,0.617313981,0.086750619,0.733822703,0.262543678,0.80843097,0.940737844,0.427754164,5,State,urban/rural,All Households,statesector,0,Rajasthan,NA,NA,NA,NA,NA,NA
193,0,0.045749821,0.011354862,0.008252719,0.200952321,0.002233092,0.130165517,0.017061703,0.237548023,0.106453851,0.037023641,5,State,urban/rural,All Households,statesector,1,Rajasthan,NA,NA,NA,NA,NA,NA
194,1,0.652958751,0.275897652,0.148988768,0.642056406,0.054772288,0.499324203,0.054086596,0.562669814,0.471332073,0.312583894,5,State,urban/rural,All Households,statesector,1,Rajasthan,NA,NA,NA,NA,NA,NA
195,0,0.126339167,0.005449636,0.001482719,0.077714354,0.004945233,0.107589871,0.086285003,0.263635635,0.324295968,0.16272442,5,State,urban/rural,All Households,statesector,0,Sikkim,NA,NA,NA,NA,NA,NA
196,1,0.764800847,0.058008451,0.048105996,0.387651473,0.074407943,0.258518696,0.218508348,0.784214497,0.861408412,0.783701479,5,State,urban/rural,All Households,statesector,0,Sikkim,NA,NA,NA,NA,NA,NA
197,0,0.056790724,0.00735843,0,0.05741819,0.005496547,0.185834408,0.020683568,0.123302035,0.016860757,0.138069808,5,State,urban/rural,All Households,statesector,1,Sikkim,NA,NA,NA,NA,NA,NA
198,1,0.323650479,0.202784821,0,0.954730511,0.045269497,0.751945674,0,0.797215164,0.090538993,0.564103723,5,State,urban/rural,All Households,statesector,1,Sikkim,NA,NA,NA,NA,NA,NA
199,0,0.167915851,0.006432333,0.00537581,0.159253508,0.00577309,0.343848079,0.060476717,0.132057413,0.200115994,0.06009585,5,State,urban/rural,All Households,statesector,0,Tamil Nadu,NA,NA,NA,NA,NA,NA
200,1,0.792628944,0.040826939,0.039272022,0.295243651,0.108674549,0.855405152,0.181961909,0.587213397,0.755038202,0.617326915,5,State,urban/rural,All Households,statesector,0,Tamil Nadu,NA,NA,NA,NA,NA,NA
201,0,0.094815336,0.007286399,0.003345199,0.109829374,0.002797243,0.175418511,0.037033878,0.058362368,0.041598827,0.032039918,5,State,urban/rural,All Households,statesector,1,Tamil Nadu,NA,NA,NA,NA,NA,NA
202,1,0.681825578,0.130756393,0.063154593,0.438670933,0.134827256,0.743979216,0.139538452,0.545759499,0.620210826,0.469337881,5,State,urban/rural,All Households,statesector,1,Tamil Nadu,NA,NA,NA,NA,NA,NA
203,0,0.224536926,0.004329787,0.004909653,0.208873495,0.002652406,0.245015144,0.035368584,0.237765208,0.074776366,0.11946246,5,State,urban/rural,All Households,statesector,0,Telangana,NA,NA,NA,NA,NA,NA
204,1,0.828657031,0.060185391,0.058000464,0.501169562,0.06144483,0.707152963,0.092876643,0.678042889,0.439256996,0.573174775,5,State,urban/rural,All Households,statesector,0,Telangana,NA,NA,NA,NA,NA,NA
205,0,0.095939636,0.004129,0.004132483,0.164808318,0.001912528,0.186255202,0.01453231,0.064860813,0.009311604,0.047713753,5,State,urban/rural,All Households,statesector,1,Telangana,NA,NA,NA,NA,NA,NA
206,1,0.75242424,0.169897214,0.154355869,0.644317508,0.047067333,0.589643359,0.026768822,0.410823703,0.231526867,0.482955754,5,State,urban/rural,All Households,statesector,1,Telangana,NA,NA,NA,NA,NA,NA
207,0,0.057827827,0.009258666,0.004011814,0.158779725,0.006469779,0.242289141,0.120628916,0.72026211,0.574839294,0.115553074,5,State,urban/rural,All Households,statesector,0,Tripura,NA,NA,NA,NA,NA,NA
208,1,0.587503374,0.067678265,0.062182907,0.504226863,0.094981357,0.533061504,0.385247588,0.957380414,0.951191723,0.59516269,5,State,urban/rural,All Households,statesector,0,Tripura,NA,NA,NA,NA,NA,NA
209,0,0.054774597,0.008833889,0.004786799,0.140684456,0.002959569,0.227646634,0.019884251,0.396125823,0.192813426,0.063953407,5,State,urban/rural,All Households,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
210,1,0.609319568,0.085281298,0.029964961,0.584591925,0.063781239,0.491049886,0.129807621,0.915913224,0.841295183,0.555318832,5,State,urban/rural,All Households,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
211,0,0.065119654,0.028181978,0.010980452,0.214108527,0.06617181,0.273182571,0.014685213,0.646293819,0.554134548,0.056941058,5,State,urban/rural,All Households,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
212,1,0.526488304,0.261099398,0.094389319,0.633916914,0.300241768,0.650585532,0.044525836,0.924171209,0.862480819,0.282839388,5,State,urban/rural,All Households,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
213,0,0.063520029,0.031621855,0.01234486,0.179127276,0.013605013,0.179538548,0.010956174,0.205466837,0.084178202,0.047582395,5,State,urban/rural,All Households,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
214,1,0.656926811,0.435331732,0.127345279,0.636285782,0.167233303,0.471519411,0.038902421,0.567262888,0.438274145,0.284585476,5,State,urban/rural,All Households,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
215,0,0.071718529,0.014296607,0.007360975,0.148627758,0.002965467,0.186133236,0.085187152,0.274809837,0.534287214,0.097856052,5,State,urban/rural,All Households,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,NA
216,1,0.565951824,0.150889546,0.087622933,0.530776441,0.038781051,0.593804836,0.185874939,0.713952661,0.89840138,0.502344787,5,State,urban/rural,All Households,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,NA
217,0,0.049201384,0.014090913,0.006058038,0.13784413,0.000471161,0.180619165,0.007260054,0.065606333,0.051785149,0.044175483,5,State,urban/rural,All Households,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,NA
218,1,0.671819627,0.368801802,0.149316087,0.739706099,0.034166031,0.641806245,0.103996046,0.360828996,0.403413475,0.278176874,5,State,urban/rural,All Households,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,NA
219,0,0.092008449,0.006193148,0.004525669,0.172907755,0.016358837,0.269122988,0.049082734,0.527212262,0.743708134,0.063484728,5,State,urban/rural,All Households,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
220,1,0.636486351,0.059634171,0.02780929,0.553973973,0.127023503,0.749884307,0.093519107,0.89051652,0.969508052,0.408796012,5,State,urban/rural,All Households,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
221,0,0.059857711,0.004109707,0.004082142,0.132450327,0.003907685,0.232776269,0.026221488,0.180244967,0.15368028,0.032613829,5,State,urban/rural,All Households,statesector,1,West Bengal,NA,NA,NA,NA,NA,NA
222,1,0.713726461,0.139791027,0.065581687,0.572927058,0.071377926,0.638775766,0.073907465,0.73566699,0.743828058,0.373358935,5,State,urban/rural,All Households,statesector,1,West Bengal,NA,NA,NA,NA,NA,NA
223,0,0.054425888,0.006997798,0.010641278,0.302396268,0.018896015,0.366874486,0.052237064,0.375948012,0.358680427,0.115857966,5,National,All,Age,allindia,99,India,15 to 29,NA,NA,NA,NA,NA
224,1,0.55326283,0.093010642,0.100032568,0.805038154,0.123996101,0.779877484,0.141139254,0.852874994,0.839995682,0.394700438,5,National,All,Age,allindia,99,India,15 to 29,NA,NA,NA,NA,NA
225,0,0.046257198,0.017874626,0.007623864,0.188829392,0.017450769,0.278697401,0.05926352,0.341783196,0.33740291,0.064941794,5,National,All,Age,allindia,99,India,30 to 45,NA,NA,NA,NA,NA
226,1,0.534126103,0.24994491,0.082821622,0.701407015,0.138620749,0.702046394,0.161576033,0.824417293,0.82522583,0.363721728,5,National,All,Age,allindia,99,India,30 to 45,NA,NA,NA,NA,NA
227,0,0.082386278,0.009007921,0.004719441,0.180853501,0.013340906,0.200261861,0.054527972,0.306919426,0.32755664,0.061227091,5,National,All,Age,allindia,99,India,46 to 64,NA,NA,NA,NA,NA
228,1,0.573465765,0.159518138,0.06300661,0.529114544,0.138075903,0.690841556,0.176470965,0.844015777,0.872065425,0.437621981,5,National,All,Age,allindia,99,India,46 to 64,NA,NA,NA,NA,NA
229,0,0.152493551,0.008271124,0.004507674,0.140575662,0.01201379,0.182045594,0.049266968,0.275932044,0.299288839,0.103044935,5,National,All,Age,allindia,99,India,65+,NA,NA,NA,NA,NA
230,1,0.767539322,0.08170595,0.040661857,0.307326913,0.16712743,0.704327047,0.1636298,0.837074697,0.866823196,0.644720435,5,National,All,Age,allindia,99,India,65+,NA,NA,NA,NA,NA
