,m_poor_1_33,wi_cat1,wi_cat2,wi_cat3,wi_cat4,wi_cat5,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
79,1,0.505307853,0.259714663,0.129870236,0.07033395,0.034773283,5,State,urban/rural,All Households,statesector,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA
80,1,0.669096828,0.26740849,0.042958431,0.019162208,0.001374056,5,State,urban/rural,All Households,statesector,0,Maharashtra,NA,NA,NA,NA,NA,NA
81,1,0.345885932,0.325823605,0.166191384,0.116208002,0.045891069,5,State,urban/rural,All Households,statesector,1,Maharashtra,NA,NA,NA,NA,NA,NA
82,1,0.691475868,0.281673282,0.024235934,0.0026149,0,5,State,urban/rural,All Households,statesector,0,Manipur,NA,NA,NA,NA,NA,NA
83,1,0.460999787,0.406637818,0.110278375,0.01142921,0.010654814,5,State,urban/rural,All Households,statesector,1,Manipur,NA,NA,NA,NA,NA,NA
84,1,0.733579099,0.245985478,0.019655619,0.00059744,0.000182342,5,State,urban/rural,All Households,statesector,0,Meghalaya,NA,NA,NA,NA,NA,NA
85,1,0.641750693,0.273389339,0.046915814,0.017270116,0.020674048,5,State,urban/rural,All Households,statesector,1,Meghalaya,NA,NA,NA,NA,NA,NA
86,1,0.676295817,0.283998698,0.028346537,0.009818321,0.001540615,5,State,urban/rural,All Households,statesector,0,Mizoram,NA,NA,NA,NA,NA,NA
87,1,0.193059191,0.308776945,0.2182585,0.151438743,0.128466621,5,State,urban/rural,All Households,statesector,1,Mizoram,NA,NA,NA,NA,NA,NA
88,1,0.821341157,0.165540814,0.011037578,0.001192397,0.000888033,5,State,urban/rural,All Households,statesector,0,Nagaland,NA,NA,NA,NA,NA,NA
89,1,0.416137695,0.417167068,0.115336202,0.029924594,0.021434445,5,State,urban/rural,All Households,statesector,1,Nagaland,NA,NA,NA,NA,NA,NA
90,1,0.860253513,0.125234887,0.012140591,0.001871766,0.000499252,5,State,urban/rural,All Households,statesector,0,Odisha,NA,NA,NA,NA,NA,NA
91,1,0.750424147,0.173173502,0.039826278,0.030802535,0.005773553,5,State,urban/rural,All Households,statesector,1,Odisha,NA,NA,NA,NA,NA,NA
92,1,0.810565412,0.189434603,0,0,0,5,State,urban/rural,All Households,statesector,0,Puducherry,NA,NA,NA,NA,NA,NA
93,1,0.499355495,0.224545151,0.028682472,0.210201949,0.037214935,5,State,urban/rural,All Households,statesector,1,Puducherry,NA,NA,NA,NA,NA,NA
94,1,0.221039608,0.353610635,0.21275118,0.160616085,0.051982488,5,State,urban/rural,All Households,statesector,0,Punjab,NA,NA,NA,NA,NA,NA
95,1,0.161277458,0.202972472,0.269282907,0.184445828,0.18202135,5,State,urban/rural,All Households,statesector,1,Punjab,NA,NA,NA,NA,NA,NA
96,1,0.521456599,0.330629408,0.11008504,0.031075733,0.006753217,5,State,urban/rural,All Households,statesector,0,Rajasthan,NA,NA,NA,NA,NA,NA
97,1,0.172412261,0.298177004,0.223616779,0.199327156,0.1064668,5,State,urban/rural,All Households,statesector,1,Rajasthan,NA,NA,NA,NA,NA,NA
98,1,0.362603307,0.513588905,0.110118419,0.013689369,0,5,State,urban/rural,All Households,statesector,0,Sikkim,NA,NA,NA,NA,NA,NA
99,1,0.045269497,0.751945674,0,0.202784821,0,5,State,urban/rural,All Households,statesector,1,Sikkim,NA,NA,NA,NA,NA,NA
100,1,0.655505896,0.267160118,0.060904752,0.014495792,0.001933417,5,State,urban/rural,All Households,statesector,0,Tamil Nadu,NA,NA,NA,NA,NA,NA
101,1,0.580807686,0.199900344,0.090498134,0.104846857,0.023947006,5,State,urban/rural,All Households,statesector,1,Tamil Nadu,NA,NA,NA,NA,NA,NA
102,1,0.537586331,0.293254375,0.139529899,0.026709955,0.002919446,5,State,urban/rural,All Households,statesector,0,Telangana,NA,NA,NA,NA,NA,NA
103,1,0.327364504,0.29431951,0.199026063,0.12210533,0.057184573,5,State,urban/rural,All Households,statesector,1,Telangana,NA,NA,NA,NA,NA,NA
104,1,0.85080719,0.141182005,0.008010819,0,0,5,State,urban/rural,All Households,statesector,0,Tripura,NA,NA,NA,NA,NA,NA
105,1,0.572491765,0.395052671,0.032455571,0,0,5,State,urban/rural,All Households,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
106,1,0.664255798,0.24057515,0.069205947,0.020287374,0.005675742,5,State,urban/rural,All Households,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
107,1,0.256643265,0.214759782,0.231429189,0.198920071,0.09824767,5,State,urban/rural,All Households,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
108,1,0.413542688,0.393834591,0.118190728,0.05955096,0.014881023,5,State,urban/rural,All Households,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,NA
109,1,0.196748003,0.160343409,0.310879588,0.277440816,0.054588173,5,State,urban/rural,All Households,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,NA
110,1,0.860118389,0.127909184,0.011687858,0.000284552,0,5,State,urban/rural,All Households,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
111,1,0.526303589,0.30411458,0.134159714,0.027424579,0.007997531,5,State,urban/rural,All Households,statesector,1,West Bengal,NA,NA,NA,NA,NA,NA
112,1,0.683403194,0.229610071,0.061577559,0.020710129,0.004699038,5,National,All,Age,allindia,99,India,15 to 29,NA,NA,NA,NA,NA
113,1,0.669974089,0.224358067,0.068830594,0.028826395,0.008010873,5,National,All,Age,allindia,99,India,30 to 45,NA,NA,NA,NA,NA
114,1,0.691494226,0.211730033,0.062864579,0.024803836,0.009107319,5,National,All,Age,allindia,99,India,46 to 64,NA,NA,NA,NA,NA
115,1,0.745584726,0.191812903,0.038509589,0.017302809,0.006789998,5,National,All,Age,allindia,99,India,65+,NA,NA,NA,NA,NA
116,1,1,0,0,0,0,5,National,All,Age,allindia,99,India,NA,NA,NA,NA,NA,NA
117,1,0.71326369,0.225903302,0.048447903,0.010544677,0.001840451,5,National,urban/rural,Age,indiasector,0,India,15 to 29,NA,NA,NA,NA,NA
118,1,0.716238439,0.218229428,0.050326526,0.013121843,0.002083739,5,National,urban/rural,Age,indiasector,0,India,30 to 45,NA,NA,NA,NA,NA
119,1,0.718441546,0.208325669,0.053647496,0.016188828,0.003396449,5,National,urban/rural,Age,indiasector,0,India,46 to 64,NA,NA,NA,NA,NA
120,1,0.760870457,0.189941078,0.033215538,0.012786505,0.003186443,5,National,urban/rural,Age,indiasector,0,India,65+,NA,NA,NA,NA,NA
121,1,1,0,0,0,0,5,National,urban/rural,Age,indiasector,0,India,NA,NA,NA,NA,NA,NA
122,1,0.3937895,0.265561581,0.188920841,0.119303875,0.032424197,5,National,urban/rural,Age,indiasector,1,India,15 to 29,NA,NA,NA,NA,NA
123,1,0.308311015,0.27226755,0.213482618,0.15159373,0.054345105,5,National,urban/rural,Age,indiasector,1,India,30 to 45,NA,NA,NA,NA,NA
124,1,0.42749545,0.24508211,0.153162926,0.109203704,0.06505581,5,National,urban/rural,Age,indiasector,1,India,46 to 64,NA,NA,NA,NA,NA
125,1,0.585062504,0.211469769,0.094104737,0.064730495,0.044632487,5,National,urban/rural,Age,indiasector,1,India,65+,NA,NA,NA,NA,NA
126,1,NA,NA,NA,NA,NA,5,National,urban/rural,Age,indiasector,1,India,NA,NA,NA,NA,NA,NA
127,1,0.615212798,0.327979475,0.056807756,0,0,5,State,All,Age,state,99,Andaman & Nicobar Islands,15 to 29,NA,NA,NA,NA,NA
128,1,0.826368749,0.098042555,0.075588688,0,0,5,State,All,Age,state,99,Andaman & Nicobar Islands,30 to 45,NA,NA,NA,NA,NA
129,1,0.77274859,0.1779093,0.011503628,0.037838474,0,5,State,All,Age,state,99,Andaman & Nicobar Islands,46 to 64,NA,NA,NA,NA,NA
130,1,0.757082164,0.23124437,0.011673466,0,0,5,State,All,Age,state,99,Andaman & Nicobar Islands,65+,NA,NA,NA,NA,NA
131,1,0.363513947,0.325932384,0.19834283,0.112210862,0,5,State,All,Age,state,99,Andhra Pradesh,15 to 29,NA,NA,NA,NA,NA
132,1,0.319529474,0.421070755,0.172043428,0.083089121,0.00426724,5,State,All,Age,state,99,Andhra Pradesh,30 to 45,NA,NA,NA,NA,NA
133,1,0.550283432,0.306381792,0.10622026,0.033935282,0.003179254,5,State,All,Age,state,99,Andhra Pradesh,46 to 64,NA,NA,NA,NA,NA
134,1,0.678854525,0.268123448,0.024876637,0.020290421,0.007854971,5,State,All,Age,state,99,Andhra Pradesh,65+,NA,NA,NA,NA,NA
135,1,0.633068264,0.287163079,0.073593341,0.006175335,0,5,State,All,Age,state,99,Arunachal Pradesh,15 to 29,NA,NA,NA,NA,NA
136,1,0.65622133,0.269422054,0.047639024,0.023789175,0.002928411,5,State,All,Age,state,99,Arunachal Pradesh,30 to 45,NA,NA,NA,NA,NA
137,1,0.753458619,0.199755684,0.030152451,0.012530022,0.004103232,5,State,All,Age,state,99,Arunachal Pradesh,46 to 64,NA,NA,NA,NA,NA
138,1,0.824186623,0.152816951,0.021743422,0.001252975,0,5,State,All,Age,state,99,Arunachal Pradesh,65+,NA,NA,NA,NA,NA
139,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
140,1,0.779162586,0.204680115,0.016157329,0,0,5,State,All,Age,state,99,Assam,15 to 29,NA,NA,NA,NA,NA
141,1,0.792218864,0.183689877,0.02055615,0.002117777,0.001417345,5,State,All,Age,state,99,Assam,30 to 45,NA,NA,NA,NA,NA
142,1,0.807301462,0.17212221,0.019753346,0.000822974,0,5,State,All,Age,state,99,Assam,46 to 64,NA,NA,NA,NA,NA
143,1,0.816230416,0.167047217,0.010111513,0.005055375,0.001555464,5,State,All,Age,state,99,Assam,65+,NA,NA,NA,NA,NA
144,1,0.783085048,0.187557042,0.025681021,0.003676876,0,5,State,All,Age,state,99,Bihar,15 to 29,NA,NA,NA,NA,NA
145,1,0.788203597,0.173368633,0.030663533,0.007643697,0.000120543,5,State,All,Age,state,99,Bihar,30 to 45,NA,NA,NA,NA,NA
146,1,0.801737547,0.157019004,0.029589292,0.011348908,0.000305254,5,State,All,Age,state,99,Bihar,46 to 64,NA,NA,NA,NA,NA
147,1,0.80904299,0.161810577,0.024869882,0.002718244,0.001558301,5,State,All,Age,state,99,Bihar,65+,NA,NA,NA,NA,NA
148,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Bihar,NA,NA,NA,NA,NA,NA
149,1,0.194015846,0.388031691,0.062260568,0.18537882,0.170313075,5,State,All,Age,state,99,Chandigarh,15 to 29,NA,NA,NA,NA,NA
150,1,0.095300399,0.286442488,0.095841691,0.355626166,0.166789249,5,State,All,Age,state,99,Chandigarh,30 to 45,NA,NA,NA,NA,NA
151,1,0.267969936,0.269491971,0,0.223952651,0.238585442,5,State,All,Age,state,99,Chandigarh,46 to 64,NA,NA,NA,NA,NA
152,1,0.752053261,0.173849493,0.069150046,0.004947233,0,5,State,All,Age,state,99,Chhattisgarh,15 to 29,NA,NA,NA,NA,NA
153,1,0.771384656,0.169379026,0.040279791,0.016699579,0.002256925,5,State,All,Age,state,99,Chhattisgarh,30 to 45,NA,NA,NA,NA,NA
154,1,0.778104663,0.154050454,0.044651289,0.019435873,0.00375773,5,State,All,Age,state,99,Chhattisgarh,46 to 64,NA,NA,NA,NA,NA
155,1,0.811795235,0.143769845,0.027743047,0.010544991,0.006146869,5,State,All,Age,state,99,Chhattisgarh,65+,NA,NA,NA,NA,NA
156,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA
157,1,0.39365226,0.373170406,0.167118952,0.050561048,0.015497325,5,State,All,Age,state,99,Dadra & Nagar Haveli and Daman & Diu,15 to 29,NA,NA,NA,NA,NA
158,1,0.43393591,0.339959025,0.158715934,0.067389131,0,5,State,All,Age,state,99,Dadra & Nagar Haveli and Daman & Diu,30 to 45,NA,NA,NA,NA,NA
159,1,0.577189982,0.317067772,0.070847519,0.01661442,0.018280271,5,State,All,Age,state,99,Dadra & Nagar Haveli and Daman & Diu,46 to 64,NA,NA,NA,NA,NA
160,1,0.701472163,0.285075366,0.013452446,0,0,5,State,All,Age,state,99,Dadra & Nagar Haveli and Daman & Diu,65+,NA,NA,NA,NA,NA
161,1,0.087126859,0.199295789,0.445365995,0.120964542,0.147246823,5,State,All,Age,state,99,Delhi,15 to 29,NA,NA,NA,NA,NA
162,1,0.051916245,0.290463895,0.287373632,0.243099242,0.127146989,5,State,All,Age,state,99,Delhi,30 to 45,NA,NA,NA,NA,NA
163,1,0.142153934,0.247504845,0.200965822,0.190380797,0.218994603,5,State,All,Age,state,99,Delhi,46 to 64,NA,NA,NA,NA,NA
164,1,0.090741254,0,0.276751667,0.205916822,0.426590264,5,State,All,Age,state,99,Delhi,65+,NA,NA,NA,NA,NA
165,1,0,0.659018636,0.340981334,0,0,5,State,All,Age,state,99,Goa,15 to 29,NA,NA,NA,NA,NA
166,1,0.188701779,0.20936048,0.140359715,0.385390073,0.076187946,5,State,All,Age,state,99,Goa,30 to 45,NA,NA,NA,NA,NA
167,1,0.283719599,0.257346243,0.310145855,0.148788333,0,5,State,All,Age,state,99,Goa,46 to 64,NA,NA,NA,NA,NA
168,1,0.482216507,0.262345463,0.25543803,0,0,5,State,All,Age,state,99,Goa,65+,NA,NA,NA,NA,NA
169,1,0.548548222,0.296178579,0.085912146,0.052589737,0.016771305,5,State,All,Age,state,99,Gujarat,15 to 29,NA,NA,NA,NA,NA
170,1,0.553062201,0.292556524,0.093029872,0.043925088,0.017426305,5,State,All,Age,state,99,Gujarat,30 to 45,NA,NA,NA,NA,NA
171,1,0.634375274,0.245947227,0.071146555,0.034313578,0.014217356,5,State,All,Age,state,99,Gujarat,46 to 64,NA,NA,NA,NA,NA
172,1,0.697027326,0.244753882,0.045987621,0.004368076,0.00786311,5,State,All,Age,state,99,Gujarat,65+,NA,NA,NA,NA,NA
173,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Gujarat,NA,NA,NA,NA,NA,NA
174,1,0.129130438,0.387261689,0.287114799,0.143670067,0.052823022,5,State,All,Age,state,99,Haryana,15 to 29,NA,NA,NA,NA,NA
175,1,0.196076348,0.352227837,0.277208149,0.133109823,0.041377872,5,State,All,Age,state,99,Haryana,30 to 45,NA,NA,NA,NA,NA
176,1,0.185979381,0.341067791,0.229507223,0.167372882,0.076072738,5,State,All,Age,state,99,Haryana,46 to 64,NA,NA,NA,NA,NA
177,1,0.311036706,0.32890749,0.167951271,0.13938722,0.052717295,5,State,All,Age,state,99,Haryana,65+,NA,NA,NA,NA,NA
178,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Haryana,NA,NA,NA,NA,NA,NA
179,1,0.417129934,0.393119782,0.069512837,0.120237455,0,5,State,All,Age,state,99,Himachal Pradesh,15 to 29,NA,NA,NA,NA,NA
180,1,0.366943687,0.447156161,0.161917239,0.018340765,0.005642153,5,State,All,Age,state,99,Himachal Pradesh,30 to 45,NA,NA,NA,NA,NA
181,1,0.341195524,0.48413977,0.123597592,0.034407511,0.016659586,5,State,All,Age,state,99,Himachal Pradesh,46 to 64,NA,NA,NA,NA,NA
182,1,0.511238635,0.347821444,0.101774588,0.034962904,0.00420243,5,State,All,Age,state,99,Himachal Pradesh,65+,NA,NA,NA,NA,NA
183,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA
184,1,0.67041719,0.216481939,0.094557524,0.018543366,0,5,State,All,Age,state,99,Jammu & Kashmir,15 to 29,NA,NA,NA,NA,NA
185,1,0.597363353,0.288977563,0.063405827,0.048218068,0.002035179,5,State,All,Age,state,99,Jammu & Kashmir,30 to 45,NA,NA,NA,NA,NA
186,1,0.561974585,0.357018888,0.061805628,0.017922869,0.00127804,5,State,All,Age,state,99,Jammu & Kashmir,46 to 64,NA,NA,NA,NA,NA
187,1,0.633553445,0.2333114,0.081436597,0.051698562,0,5,State,All,Age,state,99,Jammu & Kashmir,65+,NA,NA,NA,NA,NA
188,1,0.862825871,0.117628522,0.017047226,0.002498395,0,5,State,All,Age,state,99,Jharkhand,15 to 29,NA,NA,NA,NA,NA
189,1,0.833350956,0.136637047,0.025611045,0.00430264,9.83E-05,5,State,All,Age,state,99,Jharkhand,30 to 45,NA,NA,NA,NA,NA
190,1,0.836444199,0.129513308,0.025717741,0.00756937,0.00075539,5,State,All,Age,state,99,Jharkhand,46 to 64,NA,NA,NA,NA,NA
191,1,0.864055336,0.105884708,0.014712691,0.012906622,0.002440669,5,State,All,Age,state,99,Jharkhand,65+,NA,NA,NA,NA,NA
192,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Jharkhand,NA,NA,NA,NA,NA,NA
193,1,0.513008416,0.396684974,0.082587376,0.007719235,0,5,State,All,Age,state,99,Karnataka,15 to 29,NA,NA,NA,NA,NA
194,1,0.466941059,0.348092198,0.130452424,0.049741678,0.004772633,5,State,All,Age,state,99,Karnataka,30 to 45,NA,NA,NA,NA,NA
195,1,0.460261673,0.353150517,0.133541822,0.040256687,0.012789312,5,State,All,Age,state,99,Karnataka,46 to 64,NA,NA,NA,NA,NA
196,1,0.568456948,0.329779625,0.080488332,0.01980461,0.001470482,5,State,All,Age,state,99,Karnataka,65+,NA,NA,NA,NA,NA
197,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Karnataka,NA,NA,NA,NA,NA,NA
198,1,0.580236256,0.419763744,0,0,0,5,State,All,Age,state,99,Kerala,15 to 29,NA,NA,NA,NA,NA
199,1,0.253919572,0.372327864,0.282069713,0.0731773,0.018505564,5,State,All,Age,state,99,Kerala,30 to 45,NA,NA,NA,NA,NA
200,1,0.440459549,0.37021631,0.124444142,0.054842256,0.010037751,5,State,All,Age,state,99,Kerala,46 to 64,NA,NA,NA,NA,NA
201,1,0.457014799,0.434328943,0.085503809,0.023152428,0,5,State,All,Age,state,99,Kerala,65+,NA,NA,NA,NA,NA
202,1,0,1,0,0,0,5,State,All,Age,state,99,Ladakh,15 to 29,NA,NA,NA,NA,NA
203,1,0.42544654,0.331405222,0.155179009,0.087969229,0,5,State,All,Age,state,99,Ladakh,30 to 45,NA,NA,NA,NA,NA
204,1,0.341210574,0.389641434,0.16977714,0.073795788,0.025575068,5,State,All,Age,state,99,Ladakh,46 to 64,NA,NA,NA,NA,NA
205,1,0.529870868,0.270612866,0.199516281,0,0,5,State,All,Age,state,99,Ladakh,65+,NA,NA,NA,NA,NA
206,1,0,0,1,0,0,5,State,All,Age,state,99,Lakshadweep,15 to 29,NA,NA,NA,NA,NA
207,1,0,1,0,0,0,5,State,All,Age,state,99,Lakshadweep,30 to 45,NA,NA,NA,NA,NA
208,1,0,0.189298674,0.530072093,0.280629247,0,5,State,All,Age,state,99,Lakshadweep,46 to 64,NA,NA,NA,NA,NA
209,1,0,0,0,1,0,5,State,All,Age,state,99,Lakshadweep,65+,NA,NA,NA,NA,NA
210,1,0.724164069,0.215742707,0.048799794,0.010716268,0.000577195,5,State,All,Age,state,99,Madhya Pradesh,15 to 29,NA,NA,NA,NA,NA
211,1,0.735614121,0.196061537,0.047759131,0.01573989,0.004825305,5,State,All,Age,state,99,Madhya Pradesh,30 to 45,NA,NA,NA,NA,NA
212,1,0.756083131,0.183116421,0.043818783,0.012180258,0.004801385,5,State,All,Age,state,99,Madhya Pradesh,46 to 64,NA,NA,NA,NA,NA
213,1,0.826991379,0.131672233,0.024115246,0.01398102,0.003240104,5,State,All,Age,state,99,Madhya Pradesh,65+,NA,NA,NA,NA,NA
214,1,1,0,0,0,0,5,State,All,Age,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA
215,1,0.629199326,0.26099959,0.087616086,0.022185018,0,5,State,All,Age,state,99,Maharashtra,15 to 29,NA,NA,NA,NA,NA
216,1,0.542143583,0.328266412,0.065090641,0.050286639,0.014212742,5,State,All,Age,state,99,Maharashtra,30 to 45,NA,NA,NA,NA,NA
217,1,0.600955606,0.294341266,0.069461502,0.027888332,0.007353294,5,State,All,Age,state,99,Maharashtra,46 to 64,NA,NA,NA,NA,NA
218,1,0.73386538,0.19964996,0.040856473,0.02268992,0.002938279,5,State,All,Age,state,99,Maharashtra,65+,NA,NA,NA,NA,NA
219,1,1,0,0,0,0,5,State,All,Age,state,99,Maharashtra,NA,NA,NA,NA,NA,NA
220,1,0.497247279,0.441740066,0.061012678,0,0,5,State,All,Age,state,99,Manipur,15 to 29,NA,NA,NA,NA,NA
221,1,0.623870015,0.303257465,0.067729473,0,0.005143068,5,State,All,Age,state,99,Manipur,30 to 45,NA,NA,NA,NA,NA
222,1,0.701794088,0.282386154,0.012627423,0.003192353,0,5,State,All,Age,state,99,Manipur,46 to 64,NA,NA,NA,NA,NA
223,1,0.710055888,0.25620684,0.018466422,0.015270812,0,5,State,All,Age,state,99,Manipur,65+,NA,NA,NA,NA,NA
224,1,0.755053163,0.216493398,0.028453462,0,0,5,State,All,Age,state,99,Meghalaya,15 to 29,NA,NA,NA,NA,NA
225,1,0.736670494,0.239191994,0.020958384,0.000360696,0.002818443,5,State,All,Age,state,99,Meghalaya,30 to 45,NA,NA,NA,NA,NA
226,1,0.691076815,0.287656635,0.014931119,0.006335436,0,5,State,All,Age,state,99,Meghalaya,46 to 64,NA,NA,NA,NA,NA
227,1,0.694232285,0.288878679,0.01688901,0,0,5,State,All,Age,state,99,Meghalaya,65+,NA,NA,NA,NA,NA
228,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Meghalaya,NA,NA,NA,NA,NA,NA
229,1,0.651116252,0.247093141,0.082959875,0.018830761,0,5,State,All,Age,state,99,Mizoram,15 to 29,NA,NA,NA,NA,NA
230,1,0.617044568,0.30228892,0.056167372,0.021029335,0.003469785,5,State,All,Age,state,99,Mizoram,30 to 45,NA,NA,NA,NA,NA
231,1,0.726959705,0.232433081,0.013441364,0.022562223,0.004603629,5,State,All,Age,state,99,Mizoram,46 to 64,NA,NA,NA,NA,NA
232,1,0.487005621,0.417465121,0.016116735,0.013946468,0.065466046,5,State,All,Age,state,99,Mizoram,65+,NA,NA,NA,NA,NA
233,1,0.65693897,0.279210418,0.046152461,0.017698143,0,5,State,All,Age,state,99,Nagaland,15 to 29,NA,NA,NA,NA,NA
234,1,0.723357797,0.219546333,0.042986255,0.006780745,0.007328873,5,State,All,Age,state,99,Nagaland,30 to 45,NA,NA,NA,NA,NA
235,1,0.800552845,0.185996383,0.010597023,0,0.002853778,5,State,All,Age,state,99,Nagaland,46 to 64,NA,NA,NA,NA,NA
236,1,0.838896871,0.14875187,0.008630241,0.003721026,0,5,State,All,Age,state,99,Nagaland,65+,NA,NA,NA,NA,NA
237,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Nagaland,NA,NA,NA,NA,NA,NA
238,1,0.835236251,0.145197585,0.016670896,0.00172418,0.001171106,5,State,All,Age,state,99,Odisha,15 to 29,NA,NA,NA,NA,NA
239,1,0.832580507,0.142912835,0.018075917,0.005875566,0.000555205,5,State,All,Age,state,99,Odisha,30 to 45,NA,NA,NA,NA,NA
240,1,0.861955643,0.124395594,0.012014528,0.00107452,0.000559708,5,State,All,Age,state,99,Odisha,46 to 64,NA,NA,NA,NA,NA
241,1,0.894607306,0.092788287,0.006208776,0.00481089,0.00158475,5,State,All,Age,state,99,Odisha,65+,NA,NA,NA,NA,NA
242,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Odisha,NA,NA,NA,NA,NA,NA
243,1,0.227067679,0.604378045,0,0.168554276,0,5,State,All,Age,state,99,Puducherry,15 to 29,NA,NA,NA,NA,NA
244,1,0.376220644,0.051926643,0.052355342,0.488687873,0.030809505,5,State,All,Age,state,99,Puducherry,30 to 45,NA,NA,NA,NA,NA
245,1,0.702766359,0.200002655,0.007480897,0.051348206,0.038401902,5,State,All,Age,state,99,Puducherry,46 to 64,NA,NA,NA,NA,NA
246,1,0.751968503,0.223158434,0.0084684,0.012771071,0.003633607,5,State,All,Age,state,99,Puducherry,65+,NA,NA,NA,NA,NA
247,1,0.161587909,0.386399329,0.221166432,0.19271414,0.038132198,5,State,All,Age,state,99,Punjab,15 to 29,NA,NA,NA,NA,NA
248,1,0.185332775,0.266856819,0.292794913,0.176227361,0.078788131,5,State,All,Age,state,99,Punjab,30 to 45,NA,NA,NA,NA,NA
249,1,0.177119732,0.266963273,0.215263456,0.214402676,0.126250848,5,State,All,Age,state,99,Punjab,46 to 64,NA,NA,NA,NA,NA
250,1,0.293187112,0.371006459,0.142958984,0.079483725,0.11336372,5,State,All,Age,state,99,Punjab,65+,NA,NA,NA,NA,NA
251,1,0.474838048,0.375584006,0.105057627,0.03542006,0.009100262,5,State,All,Age,state,99,Rajasthan,15 to 29,NA,NA,NA,NA,NA
252,1,0.498082399,0.336530864,0.118347727,0.034756903,0.012282107,5,State,All,Age,state,99,Rajasthan,30 to 45,NA,NA,NA,NA,NA
253,1,0.498202205,0.312335551,0.127548128,0.047520664,0.014393461,5,State,All,Age,state,99,Rajasthan,46 to 64,NA,NA,NA,NA,NA
254,1,0.536307454,0.310128927,0.098450877,0.044014305,0.011098424,5,State,All,Age,state,99,Rajasthan,65+,NA,NA,NA,NA,NA
255,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Rajasthan,NA,NA,NA,NA,NA,NA
256,1,0.356798828,0.572629869,0.070571296,0,0,5,State,All,Age,state,99,Sikkim,15 to 29,NA,NA,NA,NA,NA
257,1,0.316669822,0.572630167,0.087976359,0.022723621,0,5,State,All,Age,state,99,Sikkim,30 to 45,NA,NA,NA,NA,NA
258,1,0.318173796,0.551146388,0.114298403,0.016381418,0,5,State,All,Age,state,99,Sikkim,46 to 64,NA,NA,NA,NA,NA
259,1,0.446641207,0.37863785,0.1358639,0.038857043,0,5,State,All,Age,state,99,Sikkim,65+,NA,NA,NA,NA,NA
260,1,0.336028695,0.382915437,0.206131876,0.074923985,0,5,State,All,Age,state,99,Tamil Nadu,15 to 29,NA,NA,NA,NA,NA
261,1,0.387011021,0.345744342,0.156331167,0.09998744,0.010926011,5,State,All,Age,state,99,Tamil Nadu,30 to 45,NA,NA,NA,NA,NA
262,1,0.63799417,0.270951003,0.066334791,0.019380396,0.00533965,5,State,All,Age,state,99,Tamil Nadu,46 to 64,NA,NA,NA,NA,NA
263,1,0.795919418,0.175184816,0.010790654,0.011412874,0.006692254,5,State,All,Age,state,99,Tamil Nadu,65+,NA,NA,NA,NA,NA
264,1,0.409100771,0.29761979,0.238475904,0.045750458,0.009053081,5,State,All,Age,state,99,Telangana,15 to 29,NA,NA,NA,NA,NA
265,1,0.36553669,0.362189323,0.209757268,0.055140562,0.007376174,5,State,All,Age,state,99,Telangana,30 to 45,NA,NA,NA,NA,NA
266,1,0.518916786,0.294290125,0.141882643,0.035716861,0.009193541,5,State,All,Age,state,99,Telangana,46 to 64,NA,NA,NA,NA,NA
267,1,0.728194654,0.200224176,0.04151668,0.017074175,0.012990292,5,State,All,Age,state,99,Telangana,65+,NA,NA,NA,NA,NA
268,1,NA,NA,NA,NA,NA,5,State,All,Age,state,99,Telangana,NA,NA,NA,NA,NA,NA
269,1,0.773019195,0.196588188,0.030392617,0,0,5,State,All,Age,state,99,Tripura,15 to 29,NA,NA,NA,NA,NA
270,1,0.805998325,0.188365325,0.005636328,0,0,5,State,All,Age,state,99,Tripura,30 to 45,NA,NA,NA,NA,NA
271,1,0.820663154,0.165286392,0.014050426,0,0,5,State,All,Age,state,99,Tripura,46 to 64,NA,NA,NA,NA,NA
272,1,0.883660793,0.116339214,0,0,0,5,State,All,Age,state,99,Tripura,65+,NA,NA,NA,NA,NA
