,m_poor_1_33,m_poor_1_50,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
1319,0.167727754,0.013970422,5,State,urban/rural,Gender,statesector,0,Andhra Pradesh,NA,NA,2,NA,NA,NA
1320,0,0,5,State,urban/rural,Gender,statesector,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA
1321,0.022226937,0.00165993,5,State,urban/rural,Gender,statesector,1,Andhra Pradesh,NA,NA,1,NA,NA,NA
1322,0.046869814,0,5,State,urban/rural,Gender,statesector,1,Andhra Pradesh,NA,NA,2,NA,NA,NA
1323,0.15518789,0.026133973,5,State,urban/rural,Gender,statesector,0,Arunachal Pradesh,NA,NA,1,NA,NA,NA
1324,0.189185157,0.022143614,5,State,urban/rural,Gender,statesector,0,Arunachal Pradesh,NA,NA,2,NA,NA,NA
1325,0.412525296,0,5,State,urban/rural,Gender,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
1326,0.03971,0.007785578,5,State,urban/rural,Gender,statesector,1,Arunachal Pradesh,NA,NA,1,NA,NA,NA
1327,0.043825138,0.006473009,5,State,urban/rural,Gender,statesector,1,Arunachal Pradesh,NA,NA,2,NA,NA,NA
1328,0,0,5,State,urban/rural,Gender,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
1329,0.227288917,0.054439679,5,State,urban/rural,Gender,statesector,0,Assam,NA,NA,1,NA,NA,NA
1330,0.296743333,0.070410661,5,State,urban/rural,Gender,statesector,0,Assam,NA,NA,2,NA,NA,NA
1331,0,0,5,State,urban/rural,Gender,statesector,0,Assam,NA,NA,NA,NA,NA,NA
1332,0.073722996,0.009558116,5,State,urban/rural,Gender,statesector,1,Assam,NA,NA,1,NA,NA,NA
1333,0.116876617,0.011251506,5,State,urban/rural,Gender,statesector,1,Assam,NA,NA,2,NA,NA,NA
1334,0.357184827,0.117546886,5,State,urban/rural,Gender,statesector,0,Bihar,NA,NA,1,NA,NA,NA
1335,0.473544538,0.178204387,5,State,urban/rural,Gender,statesector,0,Bihar,NA,NA,2,NA,NA,NA
1336,0.534304619,0.188374698,5,State,urban/rural,Gender,statesector,0,Bihar,NA,NA,NA,NA,NA,NA
1337,0.141781896,0.039823949,5,State,urban/rural,Gender,statesector,1,Bihar,NA,NA,1,NA,NA,NA
1338,0.209934771,0.0663734,5,State,urban/rural,Gender,statesector,1,Bihar,NA,NA,2,NA,NA,NA
1339,0,0,5,State,urban/rural,Gender,statesector,1,Bihar,NA,NA,NA,NA,NA,NA
1340,0.055555556,0,5,State,urban/rural,Gender,statesector,0,Chandigarh,NA,NA,1,NA,NA,NA
1341,0,0,5,State,urban/rural,Gender,statesector,0,Chandigarh,NA,NA,2,NA,NA,NA
1342,0.035953596,0.008361071,5,State,urban/rural,Gender,statesector,1,Chandigarh,NA,NA,1,NA,NA,NA
1343,0.024407865,0,5,State,urban/rural,Gender,statesector,1,Chandigarh,NA,NA,2,NA,NA,NA
1344,0.226544529,0.043251138,5,State,urban/rural,Gender,statesector,0,Chhattisgarh,NA,NA,1,NA,NA,NA
1345,0.326006919,0.044548668,5,State,urban/rural,Gender,statesector,0,Chhattisgarh,NA,NA,2,NA,NA,NA
1346,0.231987864,0,5,State,urban/rural,Gender,statesector,0,Chhattisgarh,NA,NA,NA,NA,NA,NA
1347,0.044303313,0.007401892,5,State,urban/rural,Gender,statesector,1,Chhattisgarh,NA,NA,1,NA,NA,NA
1348,0.121913508,0.004786013,5,State,urban/rural,Gender,statesector,1,Chhattisgarh,NA,NA,2,NA,NA,NA
1349,0,0,5,State,urban/rural,Gender,statesector,1,Chhattisgarh,NA,NA,NA,NA,NA,NA
1350,0.194824472,0.027572382,5,State,urban/rural,Gender,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,1,NA,NA,NA
1351,0.262650698,0.039260313,5,State,urban/rural,Gender,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,2,NA,NA,NA
1352,0,0,5,State,urban/rural,Gender,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
1353,0.044342369,0.010246593,5,State,urban/rural,Gender,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,1,NA,NA,NA
1354,0.051474761,0.0038031,5,State,urban/rural,Gender,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,2,NA,NA,NA
1355,0,0,5,State,urban/rural,Gender,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
1356,0.023777908,0.00389384,5,State,urban/rural,Gender,statesector,0,Delhi,NA,NA,1,NA,NA,NA
1357,0.038833559,0.038833559,5,State,urban/rural,Gender,statesector,0,Delhi,NA,NA,2,NA,NA,NA
1358,0.030077184,0.003673201,5,State,urban/rural,Gender,statesector,1,Delhi,NA,NA,1,NA,NA,NA
1359,0.027908733,0.005361303,5,State,urban/rural,Gender,statesector,1,Delhi,NA,NA,2,NA,NA,NA
1360,0,0,5,State,urban/rural,Gender,statesector,1,Delhi,NA,NA,NA,NA,NA,NA
1361,0.027457641,0.002617326,5,State,urban/rural,Gender,statesector,0,Goa,NA,NA,1,NA,NA,NA
1362,0.039325111,0,5,State,urban/rural,Gender,statesector,0,Goa,NA,NA,2,NA,NA,NA
1363,0.006239144,0,5,State,urban/rural,Gender,statesector,1,Goa,NA,NA,1,NA,NA,NA
1364,0,0,5,State,urban/rural,Gender,statesector,1,Goa,NA,NA,2,NA,NA,NA
1365,0,0,5,State,urban/rural,Gender,statesector,1,Goa,NA,NA,NA,NA,NA,NA
1366,0.200938284,0.039112389,5,State,urban/rural,Gender,statesector,0,Gujarat,NA,NA,1,NA,NA,NA
1367,0.296412975,0.040126506,5,State,urban/rural,Gender,statesector,0,Gujarat,NA,NA,2,NA,NA,NA
1368,0.293858677,0,5,State,urban/rural,Gender,statesector,0,Gujarat,NA,NA,NA,NA,NA,NA
1369,0.034356285,0.005235496,5,State,urban/rural,Gender,statesector,1,Gujarat,NA,NA,1,NA,NA,NA
1370,0.050257821,0.006794536,5,State,urban/rural,Gender,statesector,1,Gujarat,NA,NA,2,NA,NA,NA
1371,0,0,5,State,urban/rural,Gender,statesector,1,Gujarat,NA,NA,NA,NA,NA,NA
1372,0.084088191,0.017064171,5,State,urban/rural,Gender,statesector,0,Haryana,NA,NA,1,NA,NA,NA
1373,0.096462898,0.01890808,5,State,urban/rural,Gender,statesector,0,Haryana,NA,NA,2,NA,NA,NA
1374,0.463310182,0,5,State,urban/rural,Gender,statesector,0,Haryana,NA,NA,NA,NA,NA,NA
1375,0.036934432,0.007782104,5,State,urban/rural,Gender,statesector,1,Haryana,NA,NA,1,NA,NA,NA
1376,0.039279345,0.004482447,5,State,urban/rural,Gender,statesector,1,Haryana,NA,NA,2,NA,NA,NA
1377,0,0,5,State,urban/rural,Gender,statesector,1,Haryana,NA,NA,NA,NA,NA,NA
1378,0.056135759,0.004929476,5,State,urban/rural,Gender,statesector,0,Himachal Pradesh,NA,NA,1,NA,NA,NA
1379,0.070102327,0.003439161,5,State,urban/rural,Gender,statesector,0,Himachal Pradesh,NA,NA,2,NA,NA,NA
1380,0.108476721,0,5,State,urban/rural,Gender,statesector,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA
1381,0.022945311,0.008669587,5,State,urban/rural,Gender,statesector,1,Himachal Pradesh,NA,NA,1,NA,NA,NA
1382,0.013787182,0.007963959,5,State,urban/rural,Gender,statesector,1,Himachal Pradesh,NA,NA,2,NA,NA,NA
1383,0.077563286,0.012329763,5,State,urban/rural,Gender,statesector,0,Jammu & Kashmir,NA,NA,1,NA,NA,NA
1384,0.091125794,0.011906406,5,State,urban/rural,Gender,statesector,0,Jammu & Kashmir,NA,NA,2,NA,NA,NA
1385,0,0,5,State,urban/rural,Gender,statesector,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
1386,0.015842682,0.001332267,5,State,urban/rural,Gender,statesector,1,Jammu & Kashmir,NA,NA,1,NA,NA,NA
1387,0.004699461,0,5,State,urban/rural,Gender,statesector,1,Jammu & Kashmir,NA,NA,2,NA,NA,NA
1388,0.353002459,0.094733462,5,State,urban/rural,Gender,statesector,0,Jharkhand,NA,NA,1,NA,NA,NA
1389,0.466283202,0.146634996,5,State,urban/rural,Gender,statesector,0,Jharkhand,NA,NA,2,NA,NA,NA
1390,0.229651317,0.229651317,5,State,urban/rural,Gender,statesector,0,Jharkhand,NA,NA,NA,NA,NA,NA
1391,0.071627878,0.012186658,5,State,urban/rural,Gender,statesector,1,Jharkhand,NA,NA,1,NA,NA,NA
1392,0.143704519,0.041244186,5,State,urban/rural,Gender,statesector,1,Jharkhand,NA,NA,2,NA,NA,NA
1393,0,0,5,State,urban/rural,Gender,statesector,1,Jharkhand,NA,NA,NA,NA,NA,NA
1394,0.105328031,0.016053272,5,State,urban/rural,Gender,statesector,0,Karnataka,NA,NA,1,NA,NA,NA
1395,0.170410469,0.012171732,5,State,urban/rural,Gender,statesector,0,Karnataka,NA,NA,2,NA,NA,NA
1396,0.190911382,0,5,State,urban/rural,Gender,statesector,0,Karnataka,NA,NA,NA,NA,NA,NA
1397,0.028877912,0.004440017,5,State,urban/rural,Gender,statesector,1,Karnataka,NA,NA,1,NA,NA,NA
1398,0.03665882,0.001584747,5,State,urban/rural,Gender,statesector,1,Karnataka,NA,NA,2,NA,NA,NA
1399,0.060292937,0,5,State,urban/rural,Gender,statesector,1,Karnataka,NA,NA,NA,NA,NA,NA
1400,0.011933784,0.000800636,5,State,urban/rural,Gender,statesector,0,Kerala,NA,NA,1,NA,NA,NA
1401,0.029394433,0.000581063,5,State,urban/rural,Gender,statesector,0,Kerala,NA,NA,2,NA,NA,NA
1402,0,0,5,State,urban/rural,Gender,statesector,0,Kerala,NA,NA,NA,NA,NA,NA
1403,0.002861508,0,5,State,urban/rural,Gender,statesector,1,Kerala,NA,NA,1,NA,NA,NA
1404,0.015132518,0,5,State,urban/rural,Gender,statesector,1,Kerala,NA,NA,2,NA,NA,NA
1405,0.077902034,0.009261637,5,State,urban/rural,Gender,statesector,0,Ladakh,NA,NA,1,NA,NA,NA
1406,0.075540312,0,5,State,urban/rural,Gender,statesector,0,Ladakh,NA,NA,2,NA,NA,NA
1407,0,0,5,State,urban/rural,Gender,statesector,0,Ladakh,NA,NA,NA,NA,NA,NA
1408,0.017756466,0.003130593,5,State,urban/rural,Gender,statesector,1,Ladakh,NA,NA,1,NA,NA,NA
1409,0,0,5,State,urban/rural,Gender,statesector,1,Ladakh,NA,NA,2,NA,NA,NA
1410,0.020824872,0,5,State,urban/rural,Gender,statesector,0,Lakshadweep,NA,NA,1,NA,NA,NA
1411,0,0,5,State,urban/rural,Gender,statesector,0,Lakshadweep,NA,NA,2,NA,NA,NA
1412,0.004687534,0,5,State,urban/rural,Gender,statesector,1,Lakshadweep,NA,NA,1,NA,NA,NA
1413,0.006231686,0,5,State,urban/rural,Gender,statesector,1,Lakshadweep,NA,NA,2,NA,NA,NA
1414,0,0,5,State,urban/rural,Gender,statesector,1,Lakshadweep,NA,NA,NA,NA,NA,NA
1415,0.304421395,0.059366651,5,State,urban/rural,Gender,statesector,0,Madhya Pradesh,NA,NA,1,NA,NA,NA
1416,0.405940175,0.072665952,5,State,urban/rural,Gender,statesector,0,Madhya Pradesh,NA,NA,2,NA,NA,NA
1417,0.258348942,0.105045535,5,State,urban/rural,Gender,statesector,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA
1418,0.072596133,0.012890006,5,State,urban/rural,Gender,statesector,1,Madhya Pradesh,NA,NA,1,NA,NA,NA
1419,0.083552405,0.006233149,5,State,urban/rural,Gender,statesector,1,Madhya Pradesh,NA,NA,2,NA,NA,NA
1420,0.220142707,0.220142707,5,State,urban/rural,Gender,statesector,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA
1421,0.131598234,0.02061961,5,State,urban/rural,Gender,statesector,0,Maharashtra,NA,NA,1,NA,NA,NA
1422,0.24894464,0.020796966,5,State,urban/rural,Gender,statesector,0,Maharashtra,NA,NA,2,NA,NA,NA
1423,0.133169591,0,5,State,urban/rural,Gender,statesector,0,Maharashtra,NA,NA,NA,NA,NA,NA
1424,0.02804501,0.002489419,5,State,urban/rural,Gender,statesector,1,Maharashtra,NA,NA,1,NA,NA,NA
1425,0.046258841,0.00229984,5,State,urban/rural,Gender,statesector,1,Maharashtra,NA,NA,2,NA,NA,NA
1426,0,0,5,State,urban/rural,Gender,statesector,1,Maharashtra,NA,NA,NA,NA,NA,NA
1427,0.131022379,0.017163662,5,State,urban/rural,Gender,statesector,0,Manipur,NA,NA,1,NA,NA,NA
1428,0.178248227,0.021787234,5,State,urban/rural,Gender,statesector,0,Manipur,NA,NA,2,NA,NA,NA
1429,0,0,5,State,urban/rural,Gender,statesector,0,Manipur,NA,NA,NA,NA,NA,NA
1430,0.035929549,0.002933982,5,State,urban/rural,Gender,statesector,1,Manipur,NA,NA,1,NA,NA,NA
1431,0.089362033,0.009429983,5,State,urban/rural,Gender,statesector,1,Manipur,NA,NA,2,NA,NA,NA
1432,0.243725017,0.073885523,5,State,urban/rural,Gender,statesector,0,Meghalaya,NA,NA,1,NA,NA,NA
1433,0.369228333,0.14607127,5,State,urban/rural,Gender,statesector,0,Meghalaya,NA,NA,2,NA,NA,NA
1434,1,0.046347044,5,State,urban/rural,Gender,statesector,0,Meghalaya,NA,NA,NA,NA,NA,NA
1435,0.040279668,0.01140712,5,State,urban/rural,Gender,statesector,1,Meghalaya,NA,NA,1,NA,NA,NA
1436,0.113000795,0.031891882,5,State,urban/rural,Gender,statesector,1,Meghalaya,NA,NA,2,NA,NA,NA
1437,0,0,5,State,urban/rural,Gender,statesector,1,Meghalaya,NA,NA,NA,NA,NA,NA
1438,0.11866606,0.032977127,5,State,urban/rural,Gender,statesector,0,Mizoram,NA,NA,1,NA,NA,NA
1439,0.095901601,0.019149743,5,State,urban/rural,Gender,statesector,0,Mizoram,NA,NA,2,NA,NA,NA
1440,0,0,5,State,urban/rural,Gender,statesector,0,Mizoram,NA,NA,NA,NA,NA,NA
1441,0.008127318,0.000700045,5,State,urban/rural,Gender,statesector,1,Mizoram,NA,NA,1,NA,NA,NA
1442,0.007280298,0,5,State,urban/rural,Gender,statesector,1,Mizoram,NA,NA,2,NA,NA,NA
1443,0,0,5,State,urban/rural,Gender,statesector,1,Mizoram,NA,NA,NA,NA,NA,NA
1444,0.221835881,0.03018873,5,State,urban/rural,Gender,statesector,0,Nagaland,NA,NA,1,NA,NA,NA
1445,0.260705084,0.009158551,5,State,urban/rural,Gender,statesector,0,Nagaland,NA,NA,2,NA,NA,NA
1446,0.26341179,0.26341179,5,State,urban/rural,Gender,statesector,0,Nagaland,NA,NA,NA,NA,NA,NA
1447,0.062330477,0.006966048,5,State,urban/rural,Gender,statesector,1,Nagaland,NA,NA,1,NA,NA,NA
1448,0.067224734,0.001895768,5,State,urban/rural,Gender,statesector,1,Nagaland,NA,NA,2,NA,NA,NA
1449,0.236975014,0.052109458,5,State,urban/rural,Gender,statesector,0,Odisha,NA,NA,1,NA,NA,NA
1450,0.312092394,0.055199049,5,State,urban/rural,Gender,statesector,0,Odisha,NA,NA,2,NA,NA,NA
1451,0.360684991,0.120681129,5,State,urban/rural,Gender,statesector,0,Odisha,NA,NA,NA,NA,NA,NA
1452,0.070617981,0.014329593,5,State,urban/rural,Gender,statesector,1,Odisha,NA,NA,1,NA,NA,NA
1453,0.11301861,0.02136746,5,State,urban/rural,Gender,statesector,1,Odisha,NA,NA,2,NA,NA,NA
1454,0,0,5,State,urban/rural,Gender,statesector,1,Odisha,NA,NA,NA,NA,NA,NA
1455,0.012776799,0.000717437,5,State,urban/rural,Gender,statesector,0,Puducherry,NA,NA,1,NA,NA,NA
1456,0.090572909,0.012473393,5,State,urban/rural,Gender,statesector,0,Puducherry,NA,NA,2,NA,NA,NA
1457,0.009106553,8.73E-05,5,State,urban/rural,Gender,statesector,1,Puducherry,NA,NA,1,NA,NA,NA
1458,0.038276233,0,5,State,urban/rural,Gender,statesector,1,Puducherry,NA,NA,2,NA,NA,NA
1459,0,0,5,State,urban/rural,Gender,statesector,1,Puducherry,NA,NA,NA,NA,NA,NA
1460,0.050790131,0.006191233,5,State,urban/rural,Gender,statesector,0,Punjab,NA,NA,1,NA,NA,NA
1461,0.054427732,0.007536313,5,State,urban/rural,Gender,statesector,0,Punjab,NA,NA,2,NA,NA,NA
1462,0,0,5,State,urban/rural,Gender,statesector,0,Punjab,NA,NA,NA,NA,NA,NA
1463,0.037054829,0.005724434,5,State,urban/rural,Gender,statesector,1,Punjab,NA,NA,1,NA,NA,NA
1464,0.041272677,0.002584769,5,State,urban/rural,Gender,statesector,1,Punjab,NA,NA,2,NA,NA,NA
1465,0,0,5,State,urban/rural,Gender,statesector,1,Punjab,NA,NA,NA,NA,NA,NA
1466,0.204178989,0.041324839,5,State,urban/rural,Gender,statesector,0,Rajasthan,NA,NA,1,NA,NA,NA
1467,0.237643316,0.044425234,5,State,urban/rural,Gender,statesector,0,Rajasthan,NA,NA,2,NA,NA,NA
1468,0.110023789,0.110023789,5,State,urban/rural,Gender,statesector,0,Rajasthan,NA,NA,NA,NA,NA,NA
1469,0.034703404,0.006844007,5,State,urban/rural,Gender,statesector,1,Rajasthan,NA,NA,1,NA,NA,NA
1470,0.066128172,0.005124499,5,State,urban/rural,Gender,statesector,1,Rajasthan,NA,NA,2,NA,NA,NA
1471,0,0,5,State,urban/rural,Gender,statesector,1,Rajasthan,NA,NA,NA,NA,NA,NA
1472,0.057011195,0.00772312,5,State,urban/rural,Gender,statesector,0,Sikkim,NA,NA,1,NA,NA,NA
1473,0.055266131,0,5,State,urban/rural,Gender,statesector,0,Sikkim,NA,NA,2,NA,NA,NA
1474,0,0,5,State,urban/rural,Gender,statesector,0,Sikkim,NA,NA,NA,NA,NA,NA
1475,0.003868561,0.000219674,5,State,urban/rural,Gender,statesector,1,Sikkim,NA,NA,1,NA,NA,NA
1476,0.003219764,0,5,State,urban/rural,Gender,statesector,1,Sikkim,NA,NA,2,NA,NA,NA
1477,0,0,5,State,urban/rural,Gender,statesector,1,Sikkim,NA,NA,NA,NA,NA,NA
1478,0.058593322,0.003268159,5,State,urban/rural,Gender,statesector,0,Tamil Nadu,NA,NA,1,NA,NA,NA
1479,0.139188126,0.003692996,5,State,urban/rural,Gender,statesector,0,Tamil Nadu,NA,NA,2,NA,NA,NA
1480,0,0,5,State,urban/rural,Gender,statesector,0,Tamil Nadu,NA,NA,NA,NA,NA,NA
1481,0.018245514,0.000843262,5,State,urban/rural,Gender,statesector,1,Tamil Nadu,NA,NA,1,NA,NA,NA
1482,0.054170318,0.000820149,5,State,urban/rural,Gender,statesector,1,Tamil Nadu,NA,NA,2,NA,NA,NA
1483,0,0,5,State,urban/rural,Gender,statesector,1,Tamil Nadu,NA,NA,NA,NA,NA,NA
1484,0.086226694,0.009171788,5,State,urban/rural,Gender,statesector,0,Telangana,NA,NA,1,NA,NA,NA
1485,0.168292597,0.01135503,5,State,urban/rural,Gender,statesector,0,Telangana,NA,NA,2,NA,NA,NA
1486,0.072449431,0,5,State,urban/rural,Gender,statesector,0,Telangana,NA,NA,NA,NA,NA,NA
1487,0.025585765,0.002814796,5,State,urban/rural,Gender,statesector,1,Telangana,NA,NA,1,NA,NA,NA
1488,0.04853921,0.002644132,5,State,urban/rural,Gender,statesector,1,Telangana,NA,NA,2,NA,NA,NA
1489,0.089455269,0,5,State,urban/rural,Gender,statesector,1,Telangana,NA,NA,NA,NA,NA,NA
1490,0.199341699,0.031195141,5,State,urban/rural,Gender,statesector,0,Tripura,NA,NA,1,NA,NA,NA
1491,0.298072338,0.044046819,5,State,urban/rural,Gender,statesector,0,Tripura,NA,NA,2,NA,NA,NA
1492,0.561908841,0.561908841,5,State,urban/rural,Gender,statesector,0,Tripura,NA,NA,NA,NA,NA,NA
1493,0.054412119,0.005477154,5,State,urban/rural,Gender,statesector,1,Tripura,NA,NA,1,NA,NA,NA
1494,0.088876218,0.01220771,5,State,urban/rural,Gender,statesector,1,Tripura,NA,NA,2,NA,NA,NA
1495,0.616588712,0,5,State,urban/rural,Gender,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
1496,0.257502347,0.068163544,5,State,urban/rural,Gender,statesector,0,Uttar Pradesh,NA,NA,1,NA,NA,NA
1497,0.322454244,0.081851326,5,State,urban/rural,Gender,statesector,0,Uttar Pradesh,NA,NA,2,NA,NA,NA
1498,0.345930994,0.085045844,5,State,urban/rural,Gender,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
1499,0.095449485,0.021782534,5,State,urban/rural,Gender,statesector,1,Uttar Pradesh,NA,NA,1,NA,NA,NA
1500,0.149666518,0.034819722,5,State,urban/rural,Gender,statesector,1,Uttar Pradesh,NA,NA,2,NA,NA,NA
1501,0.045401622,0,5,State,urban/rural,Gender,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
1502,0.109518111,0.013822499,5,State,urban/rural,Gender,statesector,0,Uttarakhand,NA,NA,1,NA,NA,NA
1503,0.150162086,0.014212843,5,State,urban/rural,Gender,statesector,0,Uttarakhand,NA,NA,2,NA,NA,NA
1504,0.476204902,0,5,State,urban/rural,Gender,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,NA
1505,0.063255705,0.011669619,5,State,urban/rural,Gender,statesector,1,Uttarakhand,NA,NA,1,NA,NA,NA
1506,0.028564984,0.004810304,5,State,urban/rural,Gender,statesector,1,Uttarakhand,NA,NA,2,NA,NA,NA
1507,0,0,5,State,urban/rural,Gender,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,NA
1508,0.196833149,0.033379946,5,State,urban/rural,Gender,statesector,0,West Bengal,NA,NA,1,NA,NA,NA
1509,0.318111479,0.042314075,5,State,urban/rural,Gender,statesector,0,West Bengal,NA,NA,2,NA,NA,NA
1510,0.192124307,0,5,State,urban/rural,Gender,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
1511,0.049886853,0.007381087,5,State,urban/rural,Gender,statesector,1,West Bengal,NA,NA,1,NA,NA,NA
1512,0.086067773,0.017586548,5,State,urban/rural,Gender,statesector,1,West Bengal,NA,NA,2,NA,NA,NA
1513,0,0,5,State,urban/rural,Gender,statesector,1,West Bengal,NA,NA,NA,NA,NA,NA
1514,0.304935694,0.010371967,5,National,All,HH Size,allindia,99,India,NA,NA,NA,1,NA,NA
1515,0.143609643,0.020711126,5,National,All,HH Size,allindia,99,India,NA,NA,NA,2 to 3,NA,NA
1516,0.14477773,0.040427126,5,National,All,HH Size,allindia,99,India,NA,NA,NA,4 to 6,NA,NA
1517,0.211518094,0.061376546,5,National,All,HH Size,allindia,99,India,NA,NA,NA,7+,NA,NA
1518,0.414578855,0.014412927,5,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,1,NA,NA
1519,0.201686308,0.029759075,5,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,2 to 3,NA,NA
1520,0.191672772,0.055024408,5,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,4 to 6,NA,NA
1521,0.251970261,0.075101085,5,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,7+,NA,NA
1522,0.092865497,0.002556001,5,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,1,NA,NA
1523,0.035385661,0.003850571,5,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,2 to 3,NA,NA
1524,0.04621733,0.009747676,5,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,4 to 6,NA,NA
1525,0.091492735,0.020654576,5,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,7+,NA,NA
1526,0.116972946,0.005214362,5,State,All,HH Size,state,99,Andaman & Nicobar Islands,NA,NA,NA,1,NA,NA
1527,0.034778878,0.003649738,5,State,All,HH Size,state,99,Andaman & Nicobar Islands,NA,NA,NA,2 to 3,NA,NA
1528,0.037203725,0.005912639,5,State,All,HH Size,state,99,Andaman & Nicobar Islands,NA,NA,NA,4 to 6,NA,NA
1529,0.02620534,0,5,State,All,HH Size,state,99,Andaman & Nicobar Islands,NA,NA,NA,7+,NA,NA
1530,0.204335958,0.009192972,5,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,1,NA,NA
1531,0.073027097,0.006599638,5,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,2 to 3,NA,NA
1532,0.063315377,0.009156453,5,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,4 to 6,NA,NA
1533,0.105107814,0.019979257,5,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,7+,NA,NA
1534,0.304669112,0.003416521,5,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,1,NA,NA
1535,0.154553473,0.015464984,5,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,2 to 3,NA,NA
1536,0.109576367,0.026840921,5,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,4 to 6,NA,NA
1537,0.173578694,0.046034072,5,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,7+,NA,NA
1538,0.403081447,0.0292903,5,State,All,HH Size,state,99,Assam,NA,NA,NA,1,NA,NA
1539,0.189865857,0.035512839,5,State,All,HH Size,state,99,Assam,NA,NA,NA,2 to 3,NA,NA
1540,0.204892009,0.053865764,5,State,All,HH Size,state,99,Assam,NA,NA,NA,4 to 6,NA,NA
1541,0.252510399,0.068171248,5,State,All,HH Size,state,99,Assam,NA,NA,NA,7+,NA,NA
1542,0.494355321,0.014161053,5,State,All,HH Size,state,99,Bihar,NA,NA,NA,1,NA,NA
1543,0.336347759,0.077111281,5,State,All,HH Size,state,99,Bihar,NA,NA,NA,2 to 3,NA,NA
1544,0.341638029,0.139893726,5,State,All,HH Size,state,99,Bihar,NA,NA,NA,4 to 6,NA,NA
1545,0.355488718,0.141075432,5,State,All,HH Size,state,99,Bihar,NA,NA,NA,7+,NA,NA
1546,0,0,5,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,1,NA,NA
1547,0.032101385,0,5,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,2 to 3,NA,NA
1548,0.031065041,0.003131085,5,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,4 to 6,NA,NA
1549,0.071975827,0.047717474,5,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,7+,NA,NA
1550,0.518479347,0.014418072,5,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,1,NA,NA
1551,0.230733708,0.030350389,5,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,2 to 3,NA,NA
1552,0.159920678,0.039493024,5,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,4 to 6,NA,NA
