,m_poor_1_33,m_poor_1_50,Year,round,level,area,dem,SourceSheet,sector,state,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
980,0.001275481,0,2019,5,State,urban/rural,Education,statesector,1,Jammu & Kashmir,NA,Higher,NA,NA,NA,NA
981,0.507335126,0.187404945,2019,5,State,urban/rural,Education,statesector,0,Jharkhand,NA,No education / Preschool,NA,NA,NA,NA
982,0.42359215,0.155182168,2019,5,State,urban/rural,Education,statesector,0,Jharkhand,NA,Primary,NA,NA,NA,NA
983,0.24071233,0.030540427,2019,5,State,urban/rural,Education,statesector,0,Jharkhand,NA,Secondary,NA,NA,NA,NA
984,0.118902415,0.008203412,2019,5,State,urban/rural,Education,statesector,0,Jharkhand,NA,Higher,NA,NA,NA,NA
985,0.332804143,0.255730003,2019,5,State,urban/rural,Education,statesector,0,Jharkhand,NA,NA,NA,NA,NA,NA
986,0.250748783,0.066774704,2019,5,State,urban/rural,Education,statesector,1,Jharkhand,NA,No education / Preschool,NA,NA,NA,NA
987,0.156386495,0.038246676,2019,5,State,urban/rural,Education,statesector,1,Jharkhand,NA,Primary,NA,NA,NA,NA
988,0.039253645,0.003074874,2019,5,State,urban/rural,Education,statesector,1,Jharkhand,NA,Secondary,NA,NA,NA,NA
989,0.008776738,0,2019,5,State,urban/rural,Education,statesector,1,Jharkhand,NA,Higher,NA,NA,NA,NA
990,0.034702446,0,2019,5,State,urban/rural,Education,statesector,1,Jharkhand,NA,NA,NA,NA,NA,NA
991,0.184241176,0.035906054,2019,5,State,urban/rural,Education,statesector,0,Karnataka,NA,No education / Preschool,NA,NA,NA,NA
992,0.120537125,0.017401887,2019,5,State,urban/rural,Education,statesector,0,Karnataka,NA,Primary,NA,NA,NA,NA
993,0.054707259,0.002387225,2019,5,State,urban/rural,Education,statesector,0,Karnataka,NA,Secondary,NA,NA,NA,NA
994,0.029129641,0,2019,5,State,urban/rural,Education,statesector,0,Karnataka,NA,Higher,NA,NA,NA,NA
995,0.119464472,0,2019,5,State,urban/rural,Education,statesector,0,Karnataka,NA,NA,NA,NA,NA,NA
996,0.081976727,0.010212733,2019,5,State,urban/rural,Education,statesector,1,Karnataka,NA,No education / Preschool,NA,NA,NA,NA
997,0.047539759,0.006372867,2019,5,State,urban/rural,Education,statesector,1,Karnataka,NA,Primary,NA,NA,NA,NA
998,0.012690858,0.000745151,2019,5,State,urban/rural,Education,statesector,1,Karnataka,NA,Secondary,NA,NA,NA,NA
999,0.007117304,0.000504505,2019,5,State,urban/rural,Education,statesector,1,Karnataka,NA,Higher,NA,NA,NA,NA
1000,0.052602306,0,2019,5,State,urban/rural,Education,statesector,1,Karnataka,NA,NA,NA,NA,NA,NA
1001,0.06674853,0.003287814,2019,5,State,urban/rural,Education,statesector,0,Kerala,NA,No education / Preschool,NA,NA,NA,NA
1002,0.015380382,0.001004008,2019,5,State,urban/rural,Education,statesector,0,Kerala,NA,Primary,NA,NA,NA,NA
1003,0.007187884,0.000183893,2019,5,State,urban/rural,Education,statesector,0,Kerala,NA,Secondary,NA,NA,NA,NA
1004,0,0,2019,5,State,urban/rural,Education,statesector,0,Kerala,NA,Higher,NA,NA,NA,NA
1005,0,0,2019,5,State,urban/rural,Education,statesector,0,Kerala,NA,NA,NA,NA,NA,NA
1006,0.01497622,0,2019,5,State,urban/rural,Education,statesector,1,Kerala,NA,No education / Preschool,NA,NA,NA,NA
1007,0.006816137,0,2019,5,State,urban/rural,Education,statesector,1,Kerala,NA,Primary,NA,NA,NA,NA
1008,0.00354115,0,2019,5,State,urban/rural,Education,statesector,1,Kerala,NA,Secondary,NA,NA,NA,NA
1009,0,0,2019,5,State,urban/rural,Education,statesector,1,Kerala,NA,Higher,NA,NA,NA,NA
1010,0,0,2019,5,State,urban/rural,Education,statesector,1,Kerala,NA,NA,NA,NA,NA,NA
1011,0.109021023,0.013634458,2019,5,State,urban/rural,Education,statesector,0,Ladakh,NA,No education / Preschool,NA,NA,NA,NA
1012,0.144707844,0.034698345,2019,5,State,urban/rural,Education,statesector,0,Ladakh,NA,Primary,NA,NA,NA,NA
1013,0.049405728,0.003215823,2019,5,State,urban/rural,Education,statesector,0,Ladakh,NA,Secondary,NA,NA,NA,NA
1014,0.045469884,0.00759265,2019,5,State,urban/rural,Education,statesector,0,Ladakh,NA,Higher,NA,NA,NA,NA
1015,0,0,2019,5,State,urban/rural,Education,statesector,0,Ladakh,NA,NA,NA,NA,NA,NA
1016,0.038242273,0,2019,5,State,urban/rural,Education,statesector,1,Ladakh,NA,No education / Preschool,NA,NA,NA,NA
1017,0.055111207,0.055111207,2019,5,State,urban/rural,Education,statesector,1,Ladakh,NA,Primary,NA,NA,NA,NA
1018,0,0,2019,5,State,urban/rural,Education,statesector,1,Ladakh,NA,Secondary,NA,NA,NA,NA
1019,0,0,2019,5,State,urban/rural,Education,statesector,1,Ladakh,NA,Higher,NA,NA,NA,NA
1020,0,0,2019,5,State,urban/rural,Education,statesector,0,Lakshadweep,NA,No education / Preschool,NA,NA,NA,NA
1021,0,0,2019,5,State,urban/rural,Education,statesector,0,Lakshadweep,NA,Primary,NA,NA,NA,NA
1022,0.02097417,0,2019,5,State,urban/rural,Education,statesector,0,Lakshadweep,NA,Secondary,NA,NA,NA,NA
1023,0,0,2019,5,State,urban/rural,Education,statesector,0,Lakshadweep,NA,Higher,NA,NA,NA,NA
1024,0.011423453,0,2019,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,No education / Preschool,NA,NA,NA,NA
1025,0.005836794,0,2019,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,Primary,NA,NA,NA,NA
1026,0.009767166,0,2019,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,Secondary,NA,NA,NA,NA
1027,0,0,2019,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,Higher,NA,NA,NA,NA
1028,0,0,2019,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,NA,NA,NA,NA,NA
1029,0.434441119,0.127949044,2019,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,No education / Preschool,NA,NA,NA,NA
1030,0.322055608,0.076183975,2019,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,Primary,NA,NA,NA,NA
1031,0.183039501,0.019723779,2019,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA
1032,0.095923595,0.005580183,2019,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,Higher,NA,NA,NA,NA
1033,0.156861544,0.078438565,2019,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA
1034,0.185181051,0.046269279,2019,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,No education / Preschool,NA,NA,NA,NA
1035,0.134965807,0.023556279,2019,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,Primary,NA,NA,NA,NA
1036,0.037235551,0.002790055,2019,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA
1037,0.015165458,0.000157097,2019,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,Higher,NA,NA,NA,NA
1038,0.007790954,0.007790954,2019,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA
1039,0.273478895,0.060460977,2019,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,No education / Preschool,NA,NA,NA,NA
1040,0.160618246,0.028802937,2019,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,Primary,NA,NA,NA,NA
1041,0.070546649,0.004064709,2019,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,Secondary,NA,NA,NA,NA
1042,0.026421137,0.000952344,2019,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,Higher,NA,NA,NA,NA
1043,0.087593645,0,2019,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,NA,NA,NA,NA,NA
1044,0.111991726,0.016248727,2019,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,No education / Preschool,NA,NA,NA,NA
1045,0.059720345,0.005419409,2019,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,Primary,NA,NA,NA,NA
1046,0.019201906,0.001167723,2019,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,Secondary,NA,NA,NA,NA
1047,0.003687282,0,2019,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,Higher,NA,NA,NA,NA
1048,0,0,2019,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,NA,NA,NA,NA,NA
1049,0.219574496,0.045115717,2019,5,State,urban/rural,Education,statesector,0,Manipur,NA,No education / Preschool,NA,NA,NA,NA
1050,0.21603933,0.054544952,2019,5,State,urban/rural,Education,statesector,0,Manipur,NA,Primary,NA,NA,NA,NA
1051,0.091924489,0.004249184,2019,5,State,urban/rural,Education,statesector,0,Manipur,NA,Secondary,NA,NA,NA,NA
1052,0.041325025,0.000746006,2019,5,State,urban/rural,Education,statesector,0,Manipur,NA,Higher,NA,NA,NA,NA
1053,0,0,2019,5,State,urban/rural,Education,statesector,0,Manipur,NA,NA,NA,NA,NA,NA
1054,0.090952754,0.006920136,2019,5,State,urban/rural,Education,statesector,1,Manipur,NA,No education / Preschool,NA,NA,NA,NA
1055,0.104902163,0.02075089,2019,5,State,urban/rural,Education,statesector,1,Manipur,NA,Primary,NA,NA,NA,NA
1056,0.039402399,0.00311114,2019,5,State,urban/rural,Education,statesector,1,Manipur,NA,Secondary,NA,NA,NA,NA
1057,0.006450876,0,2019,5,State,urban/rural,Education,statesector,1,Manipur,NA,Higher,NA,NA,NA,NA
1058,0,0,2019,5,State,urban/rural,Education,statesector,1,Manipur,NA,NA,NA,NA,NA,NA
1059,0.448348224,0.207468823,2019,5,State,urban/rural,Education,statesector,0,Meghalaya,NA,No education / Preschool,NA,NA,NA,NA
1060,0.403476655,0.176037893,2019,5,State,urban/rural,Education,statesector,0,Meghalaya,NA,Primary,NA,NA,NA,NA
1061,0.158178627,0.019456897,2019,5,State,urban/rural,Education,statesector,0,Meghalaya,NA,Secondary,NA,NA,NA,NA
1062,0.059938937,0,2019,5,State,urban/rural,Education,statesector,0,Meghalaya,NA,Higher,NA,NA,NA,NA
1063,0.542679548,0.027499434,2019,5,State,urban/rural,Education,statesector,0,Meghalaya,NA,NA,NA,NA,NA,NA
1064,0.204436973,0.064109258,2019,5,State,urban/rural,Education,statesector,1,Meghalaya,NA,No education / Preschool,NA,NA,NA,NA
1065,0.193861872,0.090520568,2019,5,State,urban/rural,Education,statesector,1,Meghalaya,NA,Primary,NA,NA,NA,NA
1066,0.054877233,0.013698818,2019,5,State,urban/rural,Education,statesector,1,Meghalaya,NA,Secondary,NA,NA,NA,NA
1067,0.011335201,0,2019,5,State,urban/rural,Education,statesector,1,Meghalaya,NA,Higher,NA,NA,NA,NA
1068,0.121249378,0,2019,5,State,urban/rural,Education,statesector,1,Meghalaya,NA,NA,NA,NA,NA,NA
1069,0.345194191,0.132887527,2019,5,State,urban/rural,Education,statesector,0,Mizoram,NA,No education / Preschool,NA,NA,NA,NA
1070,0.137842625,0.049402922,2019,5,State,urban/rural,Education,statesector,0,Mizoram,NA,Primary,NA,NA,NA,NA
1071,0.038913313,0.003250366,2019,5,State,urban/rural,Education,statesector,0,Mizoram,NA,Secondary,NA,NA,NA,NA
1072,0.014858248,0,2019,5,State,urban/rural,Education,statesector,0,Mizoram,NA,Higher,NA,NA,NA,NA
1073,0.040251195,0,2019,5,State,urban/rural,Education,statesector,0,Mizoram,NA,NA,NA,NA,NA,NA
1074,0.027384467,0.002109433,2019,5,State,urban/rural,Education,statesector,1,Mizoram,NA,No education / Preschool,NA,NA,NA,NA
1075,0.020439066,0.002242087,2019,5,State,urban/rural,Education,statesector,1,Mizoram,NA,Primary,NA,NA,NA,NA
1076,0.004627985,0.000247972,2019,5,State,urban/rural,Education,statesector,1,Mizoram,NA,Secondary,NA,NA,NA,NA
1077,0.001045965,0,2019,5,State,urban/rural,Education,statesector,1,Mizoram,NA,Higher,NA,NA,NA,NA
1078,0,0,2019,5,State,urban/rural,Education,statesector,1,Mizoram,NA,NA,NA,NA,NA,NA
1079,0.414634556,0.082275309,2019,5,State,urban/rural,Education,statesector,0,Nagaland,NA,No education / Preschool,NA,NA,NA,NA
1080,0.331329107,0.071769327,2019,5,State,urban/rural,Education,statesector,0,Nagaland,NA,Primary,NA,NA,NA,NA
1081,0.130150646,0.013921914,2019,5,State,urban/rural,Education,statesector,0,Nagaland,NA,Secondary,NA,NA,NA,NA
1082,0.051590141,0.005970369,2019,5,State,urban/rural,Education,statesector,0,Nagaland,NA,Higher,NA,NA,NA,NA
1083,0.517568231,0.517568231,2019,5,State,urban/rural,Education,statesector,0,Nagaland,NA,NA,NA,NA,NA,NA
1084,0.231817111,0.049549166,2019,5,State,urban/rural,Education,statesector,1,Nagaland,NA,No education / Preschool,NA,NA,NA,NA
1085,0.162192836,0.031084266,2019,5,State,urban/rural,Education,statesector,1,Nagaland,NA,Primary,NA,NA,NA,NA
1086,0.037750613,0.000447679,2019,5,State,urban/rural,Education,statesector,1,Nagaland,NA,Secondary,NA,NA,NA,NA
1087,0.01243315,0,2019,5,State,urban/rural,Education,statesector,1,Nagaland,NA,Higher,NA,NA,NA,NA
1088,0,0,2019,5,State,urban/rural,Education,statesector,1,Nagaland,NA,NA,NA,NA,NA,NA
1089,0.407857209,0.136771277,2019,5,State,urban/rural,Education,statesector,0,Odisha,NA,No education / Preschool,NA,NA,NA,NA
1090,0.262736499,0.063769832,2019,5,State,urban/rural,Education,statesector,0,Odisha,NA,Primary,NA,NA,NA,NA
1091,0.116778903,0.006399003,2019,5,State,urban/rural,Education,statesector,0,Odisha,NA,Secondary,NA,NA,NA,NA
1092,0.030186649,0,2019,5,State,urban/rural,Education,statesector,0,Odisha,NA,Higher,NA,NA,NA,NA
1093,0.2298996,0.045155507,2019,5,State,urban/rural,Education,statesector,0,Odisha,NA,NA,NA,NA,NA,NA
1094,0.214391008,0.053892843,2019,5,State,urban/rural,Education,statesector,1,Odisha,NA,No education / Preschool,NA,NA,NA,NA
1095,0.103025258,0.032767799,2019,5,State,urban/rural,Education,statesector,1,Odisha,NA,Primary,NA,NA,NA,NA
1096,0.028757565,0.000468673,2019,5,State,urban/rural,Education,statesector,1,Odisha,NA,Secondary,NA,NA,NA,NA
1097,0.00159288,0,2019,5,State,urban/rural,Education,statesector,1,Odisha,NA,Higher,NA,NA,NA,NA
1098,0,0,2019,5,State,urban/rural,Education,statesector,1,Odisha,NA,NA,NA,NA,NA,NA
1099,0.043794461,0.005235418,2019,5,State,urban/rural,Education,statesector,0,Puducherry,NA,No education / Preschool,NA,NA,NA,NA
1100,0.019313203,0,2019,5,State,urban/rural,Education,statesector,0,Puducherry,NA,Primary,NA,NA,NA,NA
1101,0.005060981,0,2019,5,State,urban/rural,Education,statesector,0,Puducherry,NA,Secondary,NA,NA,NA,NA
1102,0,0,2019,5,State,urban/rural,Education,statesector,0,Puducherry,NA,Higher,NA,NA,NA,NA
1103,0.033166151,0.000879979,2019,5,State,urban/rural,Education,statesector,1,Puducherry,NA,No education / Preschool,NA,NA,NA,NA
1104,0.04404474,0,2019,5,State,urban/rural,Education,statesector,1,Puducherry,NA,Primary,NA,NA,NA,NA
1105,0.002914901,0,2019,5,State,urban/rural,Education,statesector,1,Puducherry,NA,Secondary,NA,NA,NA,NA
1106,0.002956606,0,2019,5,State,urban/rural,Education,statesector,1,Puducherry,NA,Higher,NA,NA,NA,NA
1107,0,0,2019,5,State,urban/rural,Education,statesector,1,Puducherry,NA,NA,NA,NA,NA,NA
1108,0.088561967,0.014568466,2019,5,State,urban/rural,Education,statesector,0,Punjab,NA,No education / Preschool,NA,NA,NA,NA
1109,0.065644756,0.0122342,2019,5,State,urban/rural,Education,statesector,0,Punjab,NA,Primary,NA,NA,NA,NA
1110,0.014547579,0,2019,5,State,urban/rural,Education,statesector,0,Punjab,NA,Secondary,NA,NA,NA,NA
1111,0,0,2019,5,State,urban/rural,Education,statesector,0,Punjab,NA,Higher,NA,NA,NA,NA
1112,0,0,2019,5,State,urban/rural,Education,statesector,0,Punjab,NA,NA,NA,NA,NA,NA
1113,0.134664148,0.026038742,2019,5,State,urban/rural,Education,statesector,1,Punjab,NA,No education / Preschool,NA,NA,NA,NA
1114,0.056717094,0.006955192,2019,5,State,urban/rural,Education,statesector,1,Punjab,NA,Primary,NA,NA,NA,NA
1115,0.010250776,0,2019,5,State,urban/rural,Education,statesector,1,Punjab,NA,Secondary,NA,NA,NA,NA
1116,0.002725686,0,2019,5,State,urban/rural,Education,statesector,1,Punjab,NA,Higher,NA,NA,NA,NA
1117,0,0,2019,5,State,urban/rural,Education,statesector,1,Punjab,NA,NA,NA,NA,NA,NA
1118,0.284649909,0.075075775,2019,5,State,urban/rural,Education,statesector,0,Rajasthan,NA,No education / Preschool,NA,NA,NA,NA
1119,0.258324385,0.072041392,2019,5,State,urban/rural,Education,statesector,0,Rajasthan,NA,Primary,NA,NA,NA,NA
1120,0.113756157,0.008216824,2019,5,State,urban/rural,Education,statesector,0,Rajasthan,NA,Secondary,NA,NA,NA,NA
1121,0.079564907,0.00443586,2019,5,State,urban/rural,Education,statesector,0,Rajasthan,NA,Higher,NA,NA,NA,NA
1122,0.239200071,0.058570538,2019,5,State,urban/rural,Education,statesector,0,Rajasthan,NA,NA,NA,NA,NA,NA
1123,0.114679649,0.024827437,2019,5,State,urban/rural,Education,statesector,1,Rajasthan,NA,No education / Preschool,NA,NA,NA,NA
1124,0.081563056,0.016111633,2019,5,State,urban/rural,Education,statesector,1,Rajasthan,NA,Primary,NA,NA,NA,NA
1125,0.014449091,0.001540665,2019,5,State,urban/rural,Education,statesector,1,Rajasthan,NA,Secondary,NA,NA,NA,NA
1126,0.006611609,0,2019,5,State,urban/rural,Education,statesector,1,Rajasthan,NA,Higher,NA,NA,NA,NA
1127,0,0,2019,5,State,urban/rural,Education,statesector,1,Rajasthan,NA,NA,NA,NA,NA,NA
1128,0.106853485,0.011627568,2019,5,State,urban/rural,Education,statesector,0,Sikkim,NA,No education / Preschool,NA,NA,NA,NA
1129,0.086787365,0.015720023,2019,5,State,urban/rural,Education,statesector,0,Sikkim,NA,Primary,NA,NA,NA,NA
1130,0.010262665,0,2019,5,State,urban/rural,Education,statesector,0,Sikkim,NA,Secondary,NA,NA,NA,NA
1131,0.003724168,0,2019,5,State,urban/rural,Education,statesector,0,Sikkim,NA,Higher,NA,NA,NA,NA
1132,0,0,2019,5,State,urban/rural,Education,statesector,0,Sikkim,NA,NA,NA,NA,NA,NA
1133,0.012718556,0,2019,5,State,urban/rural,Education,statesector,1,Sikkim,NA,No education / Preschool,NA,NA,NA,NA
1134,0.017460726,0.001010629,2019,5,State,urban/rural,Education,statesector,1,Sikkim,NA,Primary,NA,NA,NA,NA
1135,0,0,2019,5,State,urban/rural,Education,statesector,1,Sikkim,NA,Secondary,NA,NA,NA,NA
1136,0,0,2019,5,State,urban/rural,Education,statesector,1,Sikkim,NA,Higher,NA,NA,NA,NA
1137,0,0,2019,5,State,urban/rural,Education,statesector,1,Sikkim,NA,NA,NA,NA,NA,NA
1138,0.116271876,0.006048227,2019,5,State,urban/rural,Education,statesector,0,Tamil Nadu,NA,No education / Preschool,NA,NA,NA,NA
1139,0.061771095,0.006029862,2019,5,State,urban/rural,Education,statesector,0,Tamil Nadu,NA,Primary,NA,NA,NA,NA
1140,0.021317035,0.000932404,2019,5,State,urban/rural,Education,statesector,0,Tamil Nadu,NA,Secondary,NA,NA,NA,NA
1141,0.011233362,0.001533266,2019,5,State,urban/rural,Education,statesector,0,Tamil Nadu,NA,Higher,NA,NA,NA,NA
1142,0.037588689,0.037588689,2019,5,State,urban/rural,Education,statesector,0,Tamil Nadu,NA,NA,NA,NA,NA,NA
1143,0.062673055,0.001313425,2019,5,State,urban/rural,Education,statesector,1,Tamil Nadu,NA,No education / Preschool,NA,NA,NA,NA
1144,0.040651698,0.002867744,2019,5,State,urban/rural,Education,statesector,1,Tamil Nadu,NA,Primary,NA,NA,NA,NA
1145,0.010701634,0,2019,5,State,urban/rural,Education,statesector,1,Tamil Nadu,NA,Secondary,NA,NA,NA,NA
1146,0.000536953,0,2019,5,State,urban/rural,Education,statesector,1,Tamil Nadu,NA,Higher,NA,NA,NA,NA
1147,0,0,2019,5,State,urban/rural,Education,statesector,1,Tamil Nadu,NA,NA,NA,NA,NA,NA
1148,0.133506015,0.016636124,2019,5,State,urban/rural,Education,statesector,0,Telangana,NA,No education / Preschool,NA,NA,NA,NA
1149,0.102317795,0.014811397,2019,5,State,urban/rural,Education,statesector,0,Telangana,NA,Primary,NA,NA,NA,NA
1150,0.021987373,0.000829097,2019,5,State,urban/rural,Education,statesector,0,Telangana,NA,Secondary,NA,NA,NA,NA
1151,0.007538598,0,2019,5,State,urban/rural,Education,statesector,0,Telangana,NA,Higher,NA,NA,NA,NA
1152,0.212101236,0,2019,5,State,urban/rural,Education,statesector,0,Telangana,NA,NA,NA,NA,NA,NA
1153,0.069129497,0.011649502,2019,5,State,urban/rural,Education,statesector,1,Telangana,NA,No education / Preschool,NA,NA,NA,NA
1154,0.049154665,0,2019,5,State,urban/rural,Education,statesector,1,Telangana,NA,Primary,NA,NA,NA,NA
1155,0.009743832,0.00037947,2019,5,State,urban/rural,Education,statesector,1,Telangana,NA,Secondary,NA,NA,NA,NA
1156,0.00436505,0,2019,5,State,urban/rural,Education,statesector,1,Telangana,NA,Higher,NA,NA,NA,NA
1157,0.164220184,0,2019,5,State,urban/rural,Education,statesector,1,Telangana,NA,NA,NA,NA,NA,NA
1158,0.330244124,0.077091545,2019,5,State,urban/rural,Education,statesector,0,Tripura,NA,No education / Preschool,NA,NA,NA,NA
1159,0.258318186,0.049759153,2019,5,State,urban/rural,Education,statesector,0,Tripura,NA,Primary,NA,NA,NA,NA
1160,0.092313588,0.005742901,2019,5,State,urban/rural,Education,statesector,0,Tripura,NA,Secondary,NA,NA,NA,NA
1161,0.015056744,0,2019,5,State,urban/rural,Education,statesector,0,Tripura,NA,Higher,NA,NA,NA,NA
1162,0.126861081,0.017782344,2019,5,State,urban/rural,Education,statesector,0,Tripura,NA,NA,NA,NA,NA,NA
1163,0.150501356,0.039188899,2019,5,State,urban/rural,Education,statesector,1,Tripura,NA,No education / Preschool,NA,NA,NA,NA
1164,0.109043993,0.020996539,2019,5,State,urban/rural,Education,statesector,1,Tripura,NA,Primary,NA,NA,NA,NA
1165,0.026387045,0,2019,5,State,urban/rural,Education,statesector,1,Tripura,NA,Secondary,NA,NA,NA,NA
1166,0,0,2019,5,State,urban/rural,Education,statesector,1,Tripura,NA,Higher,NA,NA,NA,NA
1167,0.762826979,0,2019,5,State,urban/rural,Education,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
1168,0.385918677,0.138656497,2019,5,State,urban/rural,Education,statesector,0,Uttar Pradesh,NA,No education / Preschool,NA,NA,NA,NA
